TMEM132A,5.4425,5.5070
AP2B1,6.6424,6.3757
TAC1,4.5148,4.0011
ZNF263,3.0391,3.1629
CX3CL1,6.4483,6.4942
SPATA20,3.4208,3.6375
CACNA1G,2.0055,2.7494
TNFRSF12A,0.3905,0.5778
DLX6,0.7576,1.0976
MAP3K9,1.7996,1.9854
RALA,4.9104,4.5108
BAIAP2L1,0.2134,0.3525
JHDM1D,1.4456,1.8127
ETV1,3.4046,2.9810
AGK,3.0042,2.8440
ALDH3B1,0.2664,0.2703
TTC22,0.0890,0.1779
PHTF2,2.0275,1.9230
CCL26,0.1254,0.2232
FARP2,1.0388,1.5529
USH1C,0.4437,1.2401
GGCT,4.4091,4.1533
DBF4,0.5676,0.8175
TBXA2R,0.2902,0.2198
IFRD1,2.8989,2.8366
LGALS14,0.2362,0.1296
COX10,1.7166,1.7960
GTF2IRD1,0.7547,1.5981
PAF1,4.7433,4.8266
VPS41,4.1827,4.1662
ELAC2,3.0800,2.8611
SCIN,0.1554,0.1295
ARSD,0.4687,0.6189
PNPLA4,2.3275,1.8964
MYH13,0.0297,0.0184
ADIPOR2,2.2579,3.1395
CDKL3,3.1650,3.1030
UPP2,1.8617,1.5628
PRSS21,0.0000,0.0000
MARK4,4.3186,4.4971
PROM1,1.0192,1.3773
CCDC124,6.5392,6.6098
CEACAM21,0.0000,0.0225
PAFAH1B1,6.3210,6.0748
NOS2,1.9783,1.9383
DNAH9,0.1791,0.2014
KIAA0100,4.5244,4.3280
SLC13A2,0.0000,0.0000
GAS7,6.1440,6.1575
TRAPPC6A,3.9060,3.3092
MATK,6.1830,5.6073
CEACAM7,0.0368,0.0000
CD79B,0.2392,0.1519
SCN4A,0.0350,0.0361
ST7L,0.9263,1.0466
TKTL1,0.1881,0.1049
PAX6,1.0105,1.4729
RPUSD1,3.5916,3.4891
RHBDF1,0.4872,1.1058
LUC7L,2.9334,3.4233
CACNA2D2,1.2681,2.0345
BAIAP3,3.6304,4.0110
C16orf42,6.2739,5.7765
PIGQ,2.9927,3.1180
CRAMP1L,1.2293,1.9588
TEAD3,0.1432,0.4060
SELE,0.5265,0.6427
DNAJC11,3.6710,3.7579
FMO3,0.2225,0.2000
MYLIP,2.7545,3.1459
NOX1,0.3893,0.3987
E2F2,0.0502,0.0000
PSMB1,5.4989,5.0020
SYN1,6.9521,7.3888
JARID2,1.0824,1.9761
CDKL5,2.6324,2.4704
CAMK1G,4.4247,4.3511
NADK,2.4166,2.5095
TFAP2B,0.0000,0.0000
TFAP2D,0.4253,0.0000
DLEC1,1.6127,1.7938
CYTH3,2.6112,3.3845
ADAM22,2.7975,3.1748
SYPL1,2.6936,2.9949
CYB561,4.2026,3.9016
SPAG9,3.4772,3.8546
CELSR3,1.0087,1.9443
AASS,0.2640,1.0217
PLEKHG6,0.0291,0.0000
SS18L2,3.4317,3.3443
MPND,4.9647,4.4225
MGST1,1.1353,1.4742
CRY1,1.3604,1.5575
PGLYRP1,0.2580,0.1748
NFIX,5.2700,5.6306
ST3GAL1,1.6869,2.6030
MMP25,0.5236,0.6062
IL32,1.2347,1.1115
PKD1,2.2394,3.8025
MAPK8IP2,6.8911,6.5373
MED24,3.7767,4.2134
RHOBTB2,4.7040,4.8014
HEATR5B,3.1260,2.9485
SEC62,5.6081,5.0214
RPS20,6.5862,5.9272
CSDE1,6.5531,5.9823
UBE3C,2.6944,2.7493
REV3L,0.9995,1.9124
ODZ1,1.2769,2.0714
PAX7,0.3656,0.3093
MASP2,0.2762,0.6710
IYD,0.0000,0.0055
FAM76A,1.6022,1.5133
TRAF3IP3,0.0926,0.1101
POMT2,1.0056,1.5128
VTA1,5.0768,4.4754
MLXIPL,0.6220,1.3968
BAZ1B,2.8327,3.4059
RANBP9,4.3534,4.5230
ETV7,0.0381,0.0475
C1orf124,1.1830,0.8897
METTL13,3.6820,3.1071
DYRK4,1.4994,1.2465
ZNF207,2.9450,2.8921
UQCRC1,6.5898,5.8296
STARD3NL,4.0932,3.6092
CD9,3.2229,3.6330
HHATL,2.8136,2.3440
NCAPD2,1.0894,1.3045
IFFO1,2.1818,2.6166
GIPR,0.0000,0.0281
PHF7,1.3444,1.3200
SEMA3G,1.5327,1.8617
NISCH,4.2673,4.3764
STAB1,0.7571,0.9253
FUZ,3.6080,3.2305
SLC6A13,1.0383,0.9584
IDS,7.7399,7.5735
PRSS3,2.8579,2.9038
ZNF200,1.9111,1.4500
CD4,1.0056,0.8855
LRRC23,2.2745,2.2567
BTK,0.1446,0.1530
HFE,0.0942,0.3148
SCMH1,3.2202,3.4029
FYN,4.0508,4.3988
HIVEP2,4.0618,4.5924
FMO1,0.1610,0.0750
TCEB3,2.6547,2.8800
LYPLA2,3.4463,3.2647
CLCN6,3.1567,3.4185
MRC2,1.2002,1.5674
NME1-NME2,7.5608,6.8885
SLC6A7,3.2828,3.7095
TSPAN9,2.3539,2.1530
BTBD7,0.6699,1.1966
APBA3,1.1892,1.6712
MKS1,1.4866,1.3099
ABHD5,1.3261,1.6785
KAL1,2.1523,2.2157
AKAP8L,5.0171,5.6556
MBTD1,0.7370,1.3320
UTP18,4.2459,3.4486
RNF216,1.9068,2.2399
TTC19,3.4677,3.5414
PTBP1,2.2026,3.0059
DPF1,4.0538,4.0631
SYT7,4.5089,4.8623
LARS2,2.7021,2.8711
PIK3C2A,1.2540,1.7165
PLAUR,0.9103,1.4065
ANLN,1.4723,2.2355
WIZ,3.2220,3.6387
RABGAP1,2.8505,3.5730
DCN,3.4611,2.9573
QPCTL,1.1322,2.2102
PPP5C,4.7487,4.4878
CEP68,2.5577,2.8651
MAP4K3,2.7439,2.8223
ZBTB32,0.0000,0.0113
TYROBP,3.2759,3.0008
TMEM159,2.9480,2.8300
GABRA3,4.4664,4.3635
BRCA1,0.1260,0.3251
ERCC1,3.6776,3.6403
CD22,0.1078,0.8620
SEMA3B,1.1217,1.7370
MBTPS2,1.8878,1.5834
PRICKLE3,0.4650,0.8253
LTF,0.4266,0.4148
EXTL3,2.3903,2.4116
NR1H4,0.0778,0.0320
ELOVL5,3.5486,4.2529
ALOX5,0.1202,0.2623
KDM5D,2.1449,2.2426
CALCOCO1,3.5558,3.7440
UBR7,5.0062,4.5413
MAP4K5,0.9925,1.8818
EHD3,3.7261,3.8624
PSMC4,6.0290,5.6671
MAN2B2,2.7813,2.9938
SLC7A14,2.0205,2.1586
CLDN11,1.6715,2.1569
SLC25A39,4.3301,4.4755
MVP,2.0261,2.0976
NUB1,2.5308,2.7434
PGM3,1.6449,2.3090
RWDD2A,3.1285,2.9023
CLK1,4.3316,5.1976
POLR3B,2.1531,1.7807
ANGEL1,1.7396,2.1744
RNF14,4.6183,4.0794
DNASE1L1,1.9203,1.8352
DDX11,0.6520,0.8251
HEBP1,2.9470,2.7437
GPRC5A,0.1460,0.2830
MAMLD1,1.7490,2.3924
CD6,0.4999,0.3954
TACC3,0.5880,1.0278
POLA2,0.9533,0.9333
ZC3H3,1.8895,2.1909
CAPN1,3.6627,3.3386
ACPP,0.0000,0.0400
MDH1,7.2371,6.6343
SLC30A9,5.2689,4.8619
MTMR11,0.7878,1.3625
COX15,2.8063,2.8709
CCDC88C,0.8389,1.1771
YAF2,2.6961,2.1313
ZMYND11,4.9962,4.8815
WAS,0.2805,0.5166
DPEP1,0.0483,0.1424
BID,4.1696,4.0739
MATR3,5.5320,5.2388
NPC1L1,0.0664,0.2054
XYLT2,1.7059,1.7880
RGPD5,0.0000,0.0000
STMN4,6.7655,6.7076
NUDCD3,5.8617,5.2521
ISL1,0.0000,0.0000
CHDH,0.8126,1.7429
IL20RA,0.0392,0.0949
CLCA1,0.0000,0.0000
CLCA4,0.0499,0.1280
GLT8D1,2.8134,3.2437
ATP2C1,5.0436,4.6255
IGF1,1.4261,1.2146
SLC38A5,2.6900,2.1148
MAGIX,1.1077,0.9692
RALBP1,3.7276,3.6146
RUFY3,5.7442,5.2535
CNTN1,6.0544,5.5728
SLC11A1,0.0105,0.0771
WWTR1,1.5520,1.8761
AGPS,3.0546,2.6645
CXorf56,1.9213,2.4204
ATP1A2,5.7873,6.6781
TTC27,1.1739,1.0986
ZNF582,0.9614,1.0150
VSIG2,0.6149,1.4011
PHLDB1,0.8509,1.7449
MARCO,0.3830,0.3808
CYP24A1,0.1748,0.2980
PRDM11,1.3576,0.9179
SYT13,6.0629,5.6727
SNAI2,1.1069,1.1936
CD74,2.6866,3.0175
HGF,0.7583,0.9079
ZRANB1,3.2751,3.4601
NCDN,5.2255,6.2632
GPR124,2.5043,2.4716
ZFP64,0.8411,1.3305
MNAT1,1.6178,1.8475
SAMD4A,1.5761,2.1377
RUNX3,0.0583,0.1801
MRE11A,0.8487,1.2391
PLEKHB1,4.4725,5.2705
SERPINB1,0.8760,0.8332
CYP3A43,0.0000,0.0637
SLC7A9,0.2478,0.8330
SPAST,2.6202,2.6934
KLRA1,,
NRXN3,2.8655,3.4062
OSBPL5,1.8848,2.5295
AQR,1.3998,1.5067
CPS1,0.1505,0.1675
C8B,0.0037,0.0000
FHL1,4.2619,4.6955
C20orf43,5.1062,4.8131
GABRA1,5.9045,5.3114
NLRP2,0.7994,0.6198
SLC45A4,1.5515,2.0702
RNF10,5.0767,4.9202
ZNF839,1.6070,2.0295
ZDHHC6,3.5083,3.4165
GRAMD1B,3.8157,4.0682
RNH1,3.4454,3.4468
NDUFS1,4.5436,4.1549
RB1CC1,4.1184,3.9177
ERP44,2.8509,2.8933
ALAS1,5.4967,4.7884
BIRC3,0.4156,0.5443
AKAP11,5.2230,4.6241
GLRX2,3.6343,3.2775
SNAPC1,1.3860,1.5391
DERA,2.2511,2.2967
STRAP,6.1212,5.6570
ABCC2,0.0000,0.0362
ACCN5,0.0140,0.0150
DEF6,0.3132,0.7436
PLEKHO1,3.5060,3.5078
GCLM,1.3181,1.5146
UBR2,1.9749,2.4751
EHD2,2.6619,2.5521
DEPDC1,0.1315,0.0417
CCDC28A,2.9245,3.3911
RRAGD,3.6098,3.3821
HSF2,3.2300,3.1903
PHF20,1.9533,2.3562
HSD17B6,3.0928,3.3944
NR1H3,1.8130,1.6279
TYMP,0.3897,0.5499
NCAPH2,4.3162,4.0925
TOMM34,3.8066,4.1997
SEC63,2.9991,3.1517
KPNA6,3.5347,3.5966
VIM,5.0175,5.1992
RTEL1,1.0461,1.9131
FAS,0.4453,0.7044
RNASET2,1.2412,1.5122
CD44,0.8566,1.6858
KCNG1,4.6956,5.0662
AGPAT4,2.8330,3.2705
SLAMF7,0.0000,0.0247
BTN3A1,0.6169,1.0805
MIPEP,2.1171,1.7056
PRKCH,0.8230,1.0696
INSRR,0.0335,0.1588
IFNGR1,3.9094,3.8656
B4GALT7,2.0611,2.0430
SH2D2A,0.0000,0.0000
VRK2,1.4089,1.2558
TNFRSF1B,0.2853,0.3332
VEZT,2.9332,2.7640
POU2F2,0.1671,0.5636
BRD9,2.2755,2.0461
SNX1,2.2933,2.6954
TBPL1,3.9983,4.2170
ARNTL2,3.2356,2.4483
BCLAF1,3.6704,3.7038
SLC39A9,3.5047,3.2310
ANK1,0.8025,1.3781
IBSP,0.1458,0.0000
TFB1M,1.6953,1.4995
RABEP1,4.9280,4.9495
HMGB3,3.2343,2.9445
NUP160,0.9871,1.4864
BAK1,1.7770,1.5845
MUSK,0.0433,0.0088
IKZF2,0.2504,0.4597
GRN,3.9503,3.8518
FAM13B,2.9298,3.3639
NR2E3,0.0295,0.1242
CENPQ,1.8753,1.6469
SARS,6.1779,5.6140
RANBP3,3.7719,4.0593
ARID4A,2.5842,2.7784
TSSC1,3.7557,3.3230
PNPLA6,4.9214,4.6991
IFT88,1.4635,1.5060
ALG1,2.7110,2.4965
ZCCHC8,0.8172,1.4965
ABCF2,3.2737,3.3969
LRRC7,3.0575,2.9517
FUT8,2.7131,2.5906
UBA6,2.1374,2.2397
GAB2,2.2772,3.1043
ATP6V0A1,7.2600,6.7196
PIAS1,2.7531,2.2824
SLC4A7,0.8463,0.8767
APBA2,4.4265,4.7660
UHRF1,0.0412,0.1554
MAP2K3,1.7788,2.0862
EFCAB1,1.3422,1.4455
TMSB10,11.2257,10.1665
ASTE1,2.9237,2.6853
RNF19A,2.7765,3.2018
PEX3,2.3539,2.0904
GABARAPL2,7.6867,7.2658
MYOC,0.0430,0.0529
SH3YL1,1.7903,2.0001
FAM136A,3.5780,3.1962
VCL,2.3673,2.5321
DEPDC1B,0.2652,0.2338
DAPK2,0.3066,0.2590
NSMAF,1.2545,1.7357
ADSS,3.7565,3.6154
STAP1,0.1076,0.1300
TIMP2,5.2841,5.9508
RFC1,1.8989,2.4105
TBC1D23,3.0882,2.8255
CUL3,3.5298,3.4649
MYOM2,2.3880,2.0575
OTC,0.1637,0.1570
CYP46A1,3.9804,4.3040
ZZZ3,1.1530,1.6734
SLC18A1,0.0000,0.0420
USP2,1.8812,2.5618
CASR,0.0673,0.0827
TUBG2,5.9022,6.0821
RPL26L1,3.2177,3.1349
FLT4,0.2967,0.5660
NSUN2,1.8862,2.3143
FBXO42,1.4460,1.8922
MFAP3,1.2183,1.7528
MRI1,0.8189,1.9142
METTL1,2.1054,1.6713
HOXC8,0.0000,0.0000
AGA,1.7552,1.2719
PI4K2B,0.4050,0.6071
BOD1L,1.2161,2.3562
MAT2B,4.4313,3.8532
TLL1,0.3956,0.4836
EDC4,3.2995,3.5596
TRIO,2.5644,3.3649
VCAN,0.8283,1.9695
CLEC16A,0.7820,1.6244
MSR1,0.0352,0.0290
CDH1,0.0732,0.1847
SKIV2L2,3.7381,3.1837
DNAH5,0.2289,0.3290
ZFYVE16,1.2877,1.7144
FAM65A,4.8942,5.2650
C6,0.0000,0.0357
RAI14,0.9825,1.2035
SOX30,0.0781,0.0609
PNKP,3.6443,3.5278
BEST2,0.0000,0.0718
PHLPP2,1.2489,2.1606
CCDC99,1.0658,1.3974
STAU2,4.2784,3.8305
PQLC2,1.5028,2.0273
CTNS,0.8401,1.2987
RTN4R,4.2886,4.0925
PHF23,4.5044,4.1140
CDH10,4.8938,4.7352
INPP4A,4.0253,3.9284
RAB27B,4.3037,3.1180
PSMA4,4.2667,3.8942
MYO16,3.2653,3.4413
LSG1,2.2634,2.6488
PARP3,1.6680,2.1212
TNC,0.8552,1.7213
THAP3,3.2178,3.4832
TDP1,1.4027,1.2778
AIFM2,0.9421,1.2708
C2orf83,0.0438,0.0532
SPATA7,2.5198,2.1010
MED17,1.6093,1.5899
RETSAT,2.9845,2.9799
CAPG,1.4569,1.6257
AP2S1,7.1022,6.5273
USH2A,0.0178,0.0551
ZPBP,0.0000,0.0000
TG,0.4050,0.3297
ADAM28,0.0293,0.1112
BARX2,1.2820,1.1529
DCUN1D1,2.3323,2.0604
PHF15,2.1233,2.2441
ZIC2,0.9937,1.6464
LCP2,0.8429,0.6752
TRIT1,2.0615,2.6106
ADRB1,2.0783,2.2636
GUCA2B,0.1472,0.0000
CUL7,2.7345,2.6201
CTNNA1,3.7565,3.7903
PHKA2,0.9812,1.1472
CNTLN,0.2342,0.4724
EPHA3,1.6796,1.6776
HSPA5,7.0021,6.6819
DSG2,0.3346,0.2921
GEMIN8,1.9826,2.2696
OFD1,0.6947,1.2270
GPM6B,7.0939,6.9861
MAGEC2,0.0000,0.0000
PREX2,1.1701,1.8880
WDR37,3.1623,2.9873
YTHDC2,1.8290,2.1598
CTPS2,0.6159,1.1803
ATP6V1H,5.1997,4.9138
POLR2B,4.7131,4.1887
KIAA1370,1.4294,2.3274
ARAP2,1.2098,1.7899
TPR,2.0404,3.1824
CP,0.4030,0.5265
KIAA0556,0.6489,1.5964
DTNBP1,3.6493,3.2487
XK,2.6399,2.0887
ANO2,0.3095,0.3008
C12orf4,3.4742,2.9213
SCML1,0.9023,1.0874
WWC3,0.7634,1.7757
ARHGAP6,0.3500,0.6835
FAM184B,2.1211,2.7532
MAP4,5.4445,5.1644
GOPC,3.1568,3.6114
ROS1,0.1342,0.1352
USP28,0.8746,1.5085
HDAC9,2.9099,2.4099
TSPAN17,3.7244,3.3051
NOP16,3.5515,3.3845
CC2D2A,1.2757,1.4780
RRM2B,2.8906,2.4638
ZNF800,0.7856,1.0323
TNFRSF17,0.0000,0.0000
SNX29,0.9900,1.6761
LMO3,5.8524,5.4349
MRPS10,3.5214,3.2970
GUCA1A,2.0886,1.6158
RSF1,1.7956,2.3254
VPS13D,2.2493,2.4914
FAM120A,3.0606,3.5178
R3HDM1,5.7509,6.0408
COL9A2,1.5583,2.4482
KITLG,3.3354,2.6453
ERCC8,1.3728,1.1766
ADAMTS6,0.0942,0.1274
H6PD,0.3268,0.9740
VAMP3,2.6803,3.3560
PER3,1.8921,2.5741
UTS2,1.3119,2.2579
TNFRSF9,0.0000,0.0489
EPN3,0.1695,0.1874
SRD5A2,0.0000,0.0485
LTBP1,1.5221,1.7560
RCN1,1.7805,2.1927
ELN,1.7273,2.0186
RFC2,3.4100,3.2295
ARID1B,1.2862,2.0346
CLPTM1L,3.0762,3.0239
NEDD4L,4.3366,4.2929
FOXP3,0.4157,0.5033
PPP1R3F,3.9240,3.7249
HEXB,3.4739,3.2313
PTCD2,1.9419,1.6227
KIAA2022,2.1603,2.0701
DKK3,6.6549,6.4178
ARHGEF5,0.0328,0.0099
NFE2L3,1.3144,1.6664
CCDC90A,3.0502,2.7115
LIMA1,1.2957,1.7794
LETMD1,3.6760,3.3024
SLC4A8,1.8976,2.0761
LAMC3,1.0826,1.3841
PTGER3,1.7068,1.4609
TNIP3,0.0713,0.1566
MAPK9,4.7715,4.6406
COL23A1,0.7940,1.2539
BCAR1,2.9058,3.4535
FAM160A2,2.6629,2.8798
HERPUD1,4.3427,4.8924
HOMER3,2.5167,2.6273
RAD51,0.2652,0.2315
POLQ,0.0848,0.0999
PIK3CB,3.8127,3.3826
CYBA,3.4041,2.8235
THOC3,1.8521,1.6714
HEBP2,2.4664,2.1479
MPHOSPH9,0.7332,1.2067
PLEKHA5,1.8716,2.3703
PRSS8,0.0463,0.1646
SIKE1,2.3268,2.3460
RRP12,2.5744,2.3635
FNIP2,2.5877,2.4968
TTC17,1.0783,1.9432
ALX4,0.0320,0.0871
FSTL4,0.6427,0.9351
FOXN3,2.3017,2.4845
C6orf186,0.5272,0.2456
AKR7A2,3.6567,3.4400
MRTO4,4.2142,3.9491
NNAT,7.7734,7.9030
USE1,5.6463,5.0972
MCF2L2,1.3554,1.7147
NRIP2,0.9391,1.0312
LAMA3,0.3181,0.7591
MUDENG,3.0111,2.6594
ANAPC4,1.6700,1.6388
KCNQ1,0.2221,0.3033
TRAPPC3,3.9923,3.7212
THRAP3,3.7578,4.1290
PHPT1,5.4614,5.0581
ENTPD2,1.1942,2.2847
LY75,0.3459,0.3536
ARID4B,2.5688,2.7156
OPN3,3.0763,2.5380
SDCCAG8,2.6394,2.9805
PTPRN,5.3849,5.2988
HHAT,0.6842,0.4904
KIF1B,4.5066,5.0217
FOXC1,1.9168,1.6996
TBC1D22A,2.2970,2.4203
SYNE2,0.5909,1.0985
PLEKHH1,0.7023,1.5596
ATP9A,6.3429,5.8946
SPO11,0.0000,0.0000
CBLN4,2.8585,2.0243
CHRDL2,0.3154,0.5654
FAM168A,5.4895,5.3728
RELT,0.6764,0.9615
GALC,2.0361,2.0633
NOP58,3.0976,3.6311
C1orf144,2.9745,2.8710
KCNH2,1.9206,2.2729
CUL1,4.2456,4.3088
FAM114A2,1.2054,1.2341
CYFIP2,5.7496,5.5226
C6orf72,2.9774,3.0644
EIF2AK2,2.2557,2.7049
USP36,0.7705,1.6462
MLL3,0.8038,2.0006
MCOLN3,0.0139,0.0756
CCDC85A,4.6005,4.3726
PUM2,3.8972,3.9634
MRPL43,3.6554,3.4795
ITIH4,0.1957,0.7393
ITIH1,0.0000,0.0000
C4orf27,4.2135,3.6568
ZFR,4.6550,4.5336
ZNF280C,0.6052,0.6643
NPFFR2,0.1133,0.0939
ITGB3,0.0660,0.1683
PHF21B,0.4392,0.8455
TRAF1,0.1241,0.9383
RC3H2,2.5986,2.5364
PCGF2,3.2974,3.5818
IL17RB,1.4839,2.5132
TRAF3IP2,0.6300,1.0034
GYG2,1.9046,1.9986
DCBLD2,1.0392,1.1520
SERPINB3,0.0000,0.0000
SOAT1,0.8365,1.1480
PKP2,0.6223,0.6240
MSH4,0.1350,0.2738
F7,0.6055,0.5812
GDI2,6.1888,5.5614
PRDM1,0.2130,0.3980
ATG5,3.1338,3.0826
TMCC3,1.2703,1.2302
MTA3,3.4944,3.3588
USP13,1.3788,1.5199
ATP11B,1.3309,1.6884
LAMC2,0.0217,0.1137
SEC61A1,3.5753,3.7944
PPP1R12A,2.4199,2.7906
RASGRF1,3.2677,4.4431
CAMK2B,5.7956,6.1451
CROCC,0.5750,1.2394
POLR3E,2.4407,2.8254
ATP2B4,3.5942,4.4064
ZC3H11A,1.6800,2.7180
RIOK2,2.1853,2.0581
YIPF1,4.0807,3.7473
TMEM48,2.1915,2.0021
DGKG,0.9911,1.6021
FLYWCH1,3.2880,3.3726
C16orf28,,
TBXAS1,0.3164,0.1522
PARP12,0.4829,0.6416
ALDH18A1,3.3389,3.0007
TARBP1,0.8224,2.1389
MXD1,2.2307,3.0470
DNAJC25,3.0935,2.6636
SLC2A3,4.3334,4.2437
PSD,6.4340,6.5158
CTDP1,1.6213,1.8810
STYK1,2.6676,2.6776
WNK1,2.2912,3.4412
RPS17P5,4.5078,3.5032
CCAR1,2.3672,3.0239
OGFR,3.5987,4.0143
GNA15,2.0753,1.9688
CREB3L3,0.1366,0.3846
PIGV,0.8769,1.3344
PTPRU,1.7842,2.2617
SNRNP40,2.5391,2.2962
RIMBP2,3.1978,3.7743
COL11A1,1.0569,2.2476
QSER1,0.7822,1.4156
BRP44L,5.4656,5.1420
ACAA1,3.1766,3.3686
BCAT1,2.4383,2.1902
HDAC7,0.9124,1.4082
LZTS1,2.7091,3.2790
PRDM6,0.1674,0.2040
WNT8A,0.0437,0.1761
SPAG4,0.3104,0.6472
NCKAP1,6.2909,5.8310
MRPS35,5.0179,4.5130
GUCY1B3,6.1002,5.5759
TNK2,2.7019,3.7822
MON2,1.3085,1.8457
CDH3,1.3330,1.6553
ARSF,1.3826,1.6491
GPBP1,3.8617,4.1743
DGAT2,1.9827,1.6133
CS,4.4935,4.6146
LTK,0.2659,0.5293
MRPS24,4.6181,4.2304
ELMO2,2.6020,3.1975
WAPAL,1.8510,2.1537
APPBP2,3.4054,3.2259
POLD1,1.2287,1.6365
SEZ6,3.3474,4.0743
EIF4B,4.5406,3.9947
SLC6A16,0.0761,0.5552
GLTSCR1,1.7878,2.4870
SPHK2,3.3174,3.1524
RPL18,6.2482,5.5627
CA11,8.3566,7.9435
ISOC2,4.6804,4.4487
U2AF2,5.0138,5.2381
EPN1,6.1239,6.1784
MED29,4.4173,4.5175
PDCD6,3.4175,3.2764
GSC2,0.0000,0.0544
ZNF275,2.0583,2.5403
MTMR1,1.8218,2.2056
GPC1,4.3094,4.7108
ADCK1,1.7539,1.6856
HAGH,6.0413,5.6506
RNF4,2.5803,2.6789
CASP8,0.0799,0.1968
LIMCH1,2.6813,3.3457
C12orf11,2.6649,2.5764
TM7SF3,2.9518,2.9159
DLX3,0.0000,0.0620
SPA17,1.5695,1.4396
TSPAN32,0.1796,0.1307
WISP2,0.0185,0.0146
DMRT3,0.1123,0.0000
ST3GAL6,1.7199,1.8178
ATP2C2,1.1337,1.8579
NGFR,0.0222,0.0805
CDON,0.4018,0.8707
TAF2,2.7324,2.3561
HIPK2,2.5671,3.6955
TNPO3,3.7174,3.6575
MEF2B,1.9760,1.8412
RFXANK,3.1417,2.8705
TMEM161A,2.6776,2.6235
LPAR2,0.5764,1.4882
CTSA,3.6270,3.9930
SLC12A2,0.9219,1.5555
SNX24,1.7263,1.9654
EYA2,0.8133,1.4594
CNN2,1.3583,1.5620
ABCA7,1.2627,1.5264
SNCAIP,0.6205,0.8959
DDX20,1.6179,1.9342
