FARP2,1.7878
USH1C,0.1393
GGCT,4.3352
DBF4,0.6896
TBXA2R,0.6409
IFRD1,2.7205
LGALS14,0.1219
COX10,2.3098
GTF2IRD1,1.1833
PAF1,4.9588
VPS41,4.5451
ELAC2,2.9247
SCIN,0.0803
ARSD,1.1988
PNPLA4,1.9081
MYH13,0.1424
ADIPOR2,3.1183
CDKL3,3.9747
UPP2,1.7601
PRSS21,0.0000
MARK4,4.4394
PROM1,1.9020
CCDC124,5.3857
CEACAM21,0.0543
PAFAH1B1,6.5296
NOS2,1.6419
DNAH9,0.1955
KIAA0100,4.4611
SLC13A2,0.0000
GAS7,6.1295
TRAPPC6A,2.4825
MATK,4.9506
CEACAM7,0.0000
CD79B,0.2177
SCN4A,0.0354
ST7L,1.3713
TKTL1,0.1677
PAX6,1.0145
RPUSD1,2.3103
RHBDF1,0.4826
LUC7L,3.0642
CACNA2D2,2.0647
BAIAP3,3.4003
C16orf42,4.8340
PIGQ,2.1855
CRAMP1L,1.8317
TEAD3,0.3602
SELE,0.0648
DNAJC11,3.5414
FMO3,0.1158
MYLIP,2.8440
NOX1,0.4149
E2F2,0.0504
PSMB1,5.1754
SYN1,7.3315
JARID2,1.8765
CDKL5,2.3421
CAMK1G,4.4444
NADK,2.1601
TFAP2B,0.0226
TFAP2D,0.0733
DLEC1,1.2983
CYTH3,4.1237
ADAM22,3.4523
SYPL1,3.2085
CYB561,4.4983
SPAG9,3.7085
CELSR3,1.6577
AASS,0.3661
PLEKHG6,0.0324
SS18L2,4.1724
MPND,3.4805
MGST1,0.9459
CRY1,1.8868
PGLYRP1,0.0000
NFIX,5.2445
ST3GAL1,2.5130
MMP25,0.3948
IL32,1.0144
PKD1,1.5681
MAPK8IP2,5.4254
MED24,4.2984
RHOBTB2,5.0761
HEATR5B,2.8939
SEC62,5.1302
RPS20,5.3089
CSDE1,6.0696
UBE3C,3.2291
REV3L,1.9697
ODZ1,2.1505
PAX7,0.4203
MASP2,0.5831
IYD,0.0000
FAM76A,1.9965
TRAF3IP3,0.2647
POMT2,1.2380
VTA1,5.0609
MLXIPL,0.3334
BAZ1B,3.3664
RANBP9,4.8142
ETV7,0.1338
C1orf124,0.9156
METTL13,2.9646
DYRK4,1.3098
ZNF207,2.8675
UQCRC1,5.4577
STARD3NL,3.8567
CD9,3.5193
HHATL,0.7367
NCAPD2,1.2595
IFFO1,2.1762
GIPR,0.0000
PHF7,1.4956
SEMA3G,1.8727
NISCH,3.9634
STAB1,0.9206
FUZ,3.2144
SLC6A13,1.3107
IDS,7.3057
PRSS3,3.1669
ZNF200,1.4873
CD4,1.3688
LRRC23,2.0433
BTK,0.4225
HFE,0.3681
SCMH1,3.3985
FYN,4.7967
HIVEP2,5.3720
FMO1,0.1476
TCEB3,2.8341
LYPLA2,2.7997
CLCN6,3.3818
MRC2,1.2871
NME1-NME2,7.3563
SLC6A7,3.3363
TSPAN9,2.0982
BTBD7,1.1168
APBA3,1.0784
MKS1,1.3833
ABHD5,1.6880
KAL1,2.0988
AKAP8L,4.6315
MBTD1,1.6323
UTP18,3.7149
RNF216,2.1902
TTC19,4.4361
PTBP1,2.4338
DPF1,4.2561
SYT7,4.3758
LARS2,2.6888
PIK3C2A,1.2687
PLAUR,0.9578
ANLN,1.1393
WIZ,3.0737
RABGAP1,3.9102
DCN,3.7822
QPCTL,1.8789
PPP5C,4.1149
CEP68,3.5596
MAP4K3,3.1373
ZBTB32,0.0688
TYROBP,3.6919
TMEM159,3.8101
GABRA3,4.6313
BRCA1,0.3477
ERCC1,3.2896
CD22,0.1917
SEMA3B,0.5378
MBTPS2,1.9097
PRICKLE3,0.4889
LTF,0.2936
EXTL3,3.2461
NR1H4,0.1525
ELOVL5,4.0606
ALOX5,0.6066
KDM5D,1.6248
CALCOCO1,3.5175
UBR7,4.5221
MAP4K5,1.7744
EHD3,4.1150
PSMC4,5.4127
MAN2B2,2.7998
SLC7A14,1.8993
CLDN11,1.9592
SLC25A39,3.6373
MVP,1.5439
NUB1,3.2076
PGM3,2.2808
RWDD2A,3.3952
CLK1,2.9362
POLR3B,1.7302
ANGEL1,1.3258
RNF14,3.9546
DNASE1L1,1.8146
DDX11,0.6072
HEBP1,3.0783
GPRC5A,0.2853
MAMLD1,2.9117
CD6,0.3945
TACC3,0.4943
POLA2,0.7959
ZC3H3,1.6720
CAPN1,3.3357
ACPP,0.0000
MDH1,6.4509
SLC30A9,5.1164
MTMR11,0.5884
COX15,3.0939
CCDC88C,1.7040
YAF2,2.0523
ZMYND11,5.2304
WAS,0.4044
DPEP1,0.2671
BID,4.0037
MATR3,5.2199
NPC1L1,0.0000
XYLT2,1.5849
RGPD5,0.0000
STMN4,6.7754
NUDCD3,5.3586
ISL1,0.0000
CHDH,1.0671
IL20RA,0.0296
CLCA1,0.0000
CLCA4,0.0000
GLT8D1,3.9116
ATP2C1,4.8196
IGF1,1.6327
SLC38A5,2.7954
MAGIX,0.8228
RALBP1,3.1401
RUFY3,5.2916
CNTN1,5.8128
SLC11A1,0.0317
WWTR1,1.0898
AGPS,2.6654
CXorf56,2.8723
ATP1A2,6.2717
TTC27,2.0900
ZNF582,1.1068
VSIG2,1.3280
PHLDB1,1.5967
MARCO,0.9402
CYP24A1,0.3149
PRDM11,0.9066
SYT13,6.2711
SNAI2,1.4987
CD74,2.8630
HGF,0.6873
ZRANB1,3.7853
NCDN,6.1635
GPR124,2.1084
ZFP64,1.5302
MNAT1,1.7083
SAMD4A,2.0036
RUNX3,0.1419
MRE11A,1.1344
PLEKHB1,4.3927
SERPINB1,1.3535
CYP3A43,0.0000
SLC7A9,0.4535
SPAST,3.1387
KLRA1,
NRXN3,3.7718
OSBPL5,1.8355
AQR,1.3440
CPS1,0.0775
C8B,0.0000
FHL1,5.4283
C20orf43,4.8357
GABRA1,5.1104
NLRP2,1.2822
SLC45A4,1.8941
RNF10,5.0362
ZNF839,2.1958
ZDHHC6,3.5791
GRAMD1B,4.3078
RNH1,2.2237
NDUFS1,4.4309
RB1CC1,3.7925
ERP44,3.0564
ALAS1,4.7386
BIRC3,0.6493
AKAP11,3.8691
GLRX2,3.0042
SNAPC1,1.0846
DERA,2.4183
STRAP,5.9839
ABCC2,0.0222
ACCN5,0.0000
DEF6,0.5880
PLEKHO1,3.1763
GCLM,1.5029
UBR2,1.9334
EHD2,2.2465
DEPDC1,0.1356
CCDC28A,3.9162
RRAGD,4.0207
HSF2,3.0464
PHF20,2.7567
HSD17B6,2.2206
NR1H3,1.4340
TYMP,0.1207
NCAPH2,3.6999
TOMM34,4.4406
SEC63,2.9967
KPNA6,3.6356
VIM,5.5791
RTEL1,0.9967
FAS,0.2956
RNASET2,1.7184
CD44,0.6396
KCNG1,4.6849
AGPAT4,3.4172
SLAMF7,0.0596
BTN3A1,1.1329
MIPEP,1.9880
PRKCH,1.0878
INSRR,0.0268
IFNGR1,3.6390
B4GALT7,1.5803
SH2D2A,0.0000
VRK2,1.5357
TNFRSF1B,0.9916
VEZT,2.9391
POU2F2,0.4951
BRD9,2.0473
SNX1,2.7477
TBPL1,3.9034
ARNTL2,2.5811
BCLAF1,3.9924
SLC39A9,3.5918
ANK1,1.4189
IBSP,0.0000
TFB1M,1.3069
RABEP1,5.4494
HMGB3,4.3023
NUP160,1.3770
BAK1,1.6996
MUSK,0.0648
IKZF2,0.2021
GRN,3.5127
FAM13B,3.9556
NR2E3,0.0871
CENPQ,1.6289
SARS,5.7682
RANBP3,3.8631
ARID4A,2.7475
TSSC1,3.4205
PNPLA6,3.6578
IFT88,1.4084
ALG1,2.3424
ZCCHC8,1.0403
ABCF2,3.3654
LRRC7,3.1882
FUT8,3.0307
UBA6,2.5744
GAB2,3.1083
ATP6V0A1,6.4337
PIAS1,2.0862
SLC4A7,0.8590
APBA2,4.8277
UHRF1,0.0368
MAP2K3,1.6846
EFCAB1,1.5844
TMSB10,10.9728
ASTE1,2.1933
RNF19A,3.2504
PEX3,2.2734
GABARAPL2,7.8381
MYOC,0.0000
SH3YL1,2.1122
FAM136A,3.6277
VCL,2.3059
DEPDC1B,0.4559
DAPK2,0.2034
NSMAF,1.8458
ADSS,4.1257
STAP1,0.0818
TIMP2,7.0787
RFC1,2.6582
TBC1D23,2.7948
CUL3,3.4641
MYOM2,1.7383
OTC,0.0842
CYP46A1,3.6305
ZZZ3,1.9352
SLC18A1,0.0149
USP2,2.4404
CASR,0.0759
TUBG2,5.4950
RPL26L1,3.3383
FLT4,0.4079
NSUN2,2.4938
FBXO42,2.1885
MFAP3,2.6273
MRI1,2.2304
METTL1,1.4891
HOXC8,0.0000
AGA,2.2906
PI4K2B,0.3973
BOD1L,2.8502
MAT2B,3.8608
TLL1,0.3148
EDC4,3.2311
TRIO,3.7144
VCAN,1.8359
CLEC16A,1.7469
MSR1,0.2757
CDH1,0.2816
SKIV2L2,3.3387
DNAH5,0.3889
ZFYVE16,1.5360
FAM65A,4.5337
C6,0.0577
RAI14,1.4339
SOX30,0.0893
PNKP,2.5823
BEST2,0.0000
PHLPP2,2.4685
CCDC99,1.6464
STAU2,3.9221
PQLC2,1.8208
CTNS,1.3752
RTN4R,3.0861
PHF23,3.8161
CDH10,4.4349
INPP4A,3.9954
RAB27B,3.2454
PSMA4,4.5485
MYO16,4.2535
LSG1,2.8656
PARP3,1.6814
TNC,2.3157
THAP3,2.5271
TDP1,1.8853
AIFM2,0.7937
C2orf83,0.0000
SPATA7,2.0293
MED17,1.7215
RETSAT,3.2283
CAPG,1.0359
AP2S1,6.4806
USH2A,0.0202
ZPBP,0.0275
TG,0.2539
ADAM28,0.1942
BARX2,1.4317
DCUN1D1,2.1313
PHF15,1.8020
ZIC2,1.6528
LCP2,0.7012
TRIT1,2.4865
ADRB1,2.3609
GUCA2B,0.0000
CUL7,2.4702
CTNNA1,3.6208
PHKA2,1.3007
CNTLN,0.4656
EPHA3,1.3551
HSPA5,6.1882
DSG2,0.4783
GEMIN8,2.2568
OFD1,1.1099
GPM6B,6.8159
MAGEC2,0.0000
PREX2,1.2826
WDR37,3.2023
YTHDC2,1.7962
CTPS2,1.4766
ATP6V1H,5.0970
POLR2B,4.4827
KIAA1370,2.2113
ARAP2,1.5867
TPR,2.9382
CP,0.4066
KIAA0556,1.3454
DTNBP1,2.9086
XK,2.2071
ANO2,0.4892
C12orf4,3.1185
SCML1,0.7754
WWC3,1.1131
ARHGAP6,0.7198
FAM184B,3.1115
MAP4,5.0654
GOPC,3.7285
ROS1,0.0386
USP28,1.1453
HDAC9,2.4488
TSPAN17,3.3280
NOP16,3.0409
CC2D2A,1.4242
RRM2B,2.8690
ZNF800,1.0103
TNFRSF17,0.0000
SNX29,2.0836
LMO3,5.6896
MRPS10,3.8127
GUCA1A,1.7232
RSF1,2.3752
VPS13D,2.5978
FAM120A,3.2408
R3HDM1,5.7342
COL9A2,1.4719
KITLG,2.6610
ERCC8,1.3454
ADAMTS6,0.0636
H6PD,0.8842
VAMP3,3.2422
PER3,2.3526
UTS2,2.1729
TNFRSF9,0.0000
EPN3,0.0000
SRD5A2,0.0000
LTBP1,1.4913
RCN1,2.0301
ELN,2.0358
RFC2,3.3231
ARID1B,2.1439
CLPTM1L,3.2509
NEDD4L,4.6260
FOXP3,0.5130
PPP1R3F,3.2361
HEXB,2.9722
PTCD2,1.7076
KIAA2022,2.3230
DKK3,6.7510
ARHGEF5,0.0491
NFE2L3,2.0267
CCDC90A,3.0043
LIMA1,1.5647
LETMD1,3.3950
SLC4A8,2.1332
LAMC3,1.4300
PTGER3,1.3551
TNIP3,0.1066
MAPK9,4.7030
COL23A1,0.7201
BCAR1,2.4159
FAM160A2,2.7162
HERPUD1,4.6529
HOMER3,1.6385
RAD51,0.3027
POLQ,0.1000
PIK3CB,3.7720
CYBA,2.7674
THOC3,0.7914
HEBP2,3.4404
MPHOSPH9,0.9301
PLEKHA5,2.1541
PRSS8,0.0518
SIKE1,2.7356
RRP12,2.1568
FNIP2,2.0168
TTC17,1.9419
ALX4,0.5080
FSTL4,1.1503
FOXN3,2.2747
C6orf186,0.3239
AKR7A2,2.9881
MRTO4,4.0721
NNAT,8.6839
USE1,4.5790
MCF2L2,1.3452
NRIP2,1.2775
LAMA3,0.2644
MUDENG,2.8875
ANAPC4,1.9937
KCNQ1,0.2023
TRAPPC3,4.1597
THRAP3,4.2306
PHPT1,4.5895
ENTPD2,1.4834
LY75,0.4125
ARID4B,2.8095
OPN3,2.8544
SDCCAG8,3.2927
PTPRN,5.0191
HHAT,0.7058
KIF1B,4.8194
FOXC1,1.5714
TBC1D22A,2.4195
SYNE2,0.9155
PLEKHH1,1.2716
ATP9A,6.1175
SPO11,0.0000
CBLN4,3.0265
CHRDL2,0.0438
FAM168A,5.3720
RELT,0.3858
GALC,2.6096
NOP58,3.2159
C1orf144,2.6979
KCNH2,1.8267
CUL1,4.7596
FAM114A2,1.4763
CYFIP2,5.3901
C6orf72,3.3711
EIF2AK2,3.0679
USP36,1.3542
MLL3,1.4466
MCOLN3,0.0210
CCDC85A,4.3686
PUM2,4.4500
MRPL43,3.4033
ITIH4,0.3130
ITIH1,0.0601
C4orf27,4.3987
ZFR,4.5909
ZNF280C,0.6814
NPFFR2,0.0581
ITGB3,0.2746
PHF21B,0.7126
TRAF1,0.4446
RC3H2,3.0053
PCGF2,3.5725
IL17RB,1.8823
TRAF3IP2,1.0160
GYG2,2.2380
DCBLD2,1.1338
SERPINB3,0.0000
SOAT1,0.9618
PKP2,0.7667
MSH4,0.0421
F7,0.6643
GDI2,5.3919
PRDM1,0.4012
ATG5,3.2047
TMCC3,1.3705
MTA3,3.6261
USP13,1.8165
ATP11B,1.4468
LAMC2,0.0624
SEC61A1,4.6381
PPP1R12A,2.4880
RASGRF1,4.9625
CAMK2B,6.0395
CROCC,0.7088
POLR3E,2.7139
ATP2B4,4.7323
ZC3H11A,2.3104
RIOK2,2.0823
YIPF1,3.9298
TMEM48,2.3659
DGKG,2.0116
FLYWCH1,2.5355
C16orf28,
TBXAS1,0.3684
PARP12,0.5461
ALDH18A1,2.9705
TARBP1,1.4087
MXD1,2.3262
DNAJC25,2.1863
SLC2A3,4.1363
PSD,5.8619
CTDP1,2.0896
STYK1,3.1534
WNK1,3.3743
RPS17P5,4.1786
CCAR1,2.8416
OGFR,2.6150
GNA15,1.6644
CREB3L3,0.2476
PIGV,1.5653
PTPRU,2.4317
SNRNP40,2.3163
RIMBP2,3.9972
COL11A1,1.4970
QSER1,1.4580
BRP44L,5.4628
ACAA1,2.6991
BCAT1,2.2957
HDAC7,1.1747
LZTS1,3.2699
PRDM6,0.0865
WNT8A,0.0954
SPAG4,0.2278
NCKAP1,6.0427
MRPS35,4.7373
GUCY1B3,5.8791
TNK2,2.4516
MON2,1.6063
CDH3,2.0612
ARSF,1.5192
GPBP1,4.1638
DGAT2,1.5499
CS,4.6219
LTK,0.0000
MRPS24,4.2934
ELMO2,3.9846
WAPAL,2.4715
APPBP2,3.1691
POLD1,1.0378
SEZ6,5.0331
EIF4B,4.1286
SLC6A16,0.3249
GLTSCR1,1.3239
SPHK2,2.0848
RPL18,5.2485
CA11,7.5137
ISOC2,3.3584
U2AF2,4.7887
EPN1,5.2424
MED29,4.6220
PDCD6,3.4470
GSC2,0.0000
ZNF275,2.4970
MTMR1,2.2853
GPC1,4.0139
ADCK1,2.2222
HAGH,5.2087
RNF4,2.7981
CASP8,0.2721
LIMCH1,3.3802
C12orf11,1.9837
TM7SF3,3.2404
DLX3,0.0507
SPA17,1.6363
TSPAN32,0.1000
WISP2,0.0279
DMRT3,0.1661
ST3GAL6,1.8271
ATP2C2,1.8239
NGFR,0.2182
CDON,0.7130
TAF2,1.9154
HIPK2,2.6836
TNPO3,3.3515
MEF2B,1.1694
RFXANK,2.5077
TMEM161A,2.1432
LPAR2,1.4634
CTSA,4.0132
SLC12A2,1.4901
SNX24,2.2097
EYA2,1.3437
CNN2,0.9307
ABCA7,0.2624
SNCAIP,1.0472
DDX20,1.6954
BTBD1,5.6027
FAR2,3.0802
BCAS1,1.6576
POU1F1,0.0000
CHI3L2,0.1202
SBNO2,0.7391
PMS1,1.9476
HMG20B,1.1884
CALCRL,0.9815
TAF11,4.4252
ANKS1A,2.7691
AP3D1,5.0129
ZNF76,1.7402
SLC9A3R2,3.8724
NTHL1,3.1556
UHRF1BP1,1.5245
GNAI3,3.0329
IPO5,4.1766
OAT,5.5975
WDR3,3.1279
PKN2,1.4745
WDR18,4.2384
TRAM2,0.9851
NTN1,1.1807
GLP2R,0.2044
MCM10,0.1910
DGKA,1.4200
ERBB3,1.1639
ROPN1,0.0000
ANKRD44,0.4154
KARS,5.3050
ADAT1,1.8275
PDIA5,0.8527
TBC1D22B,3.5683
NDUFB4,4.6956
SPEN,2.6674
MYLK,1.3881
ZC3H15,5.3847
MAP2K4,5.2644
TMEM206,2.7545
SNAP91,6.0930
SLK,2.7327
CYB5R4,1.9195
COL17A1,0.0837
GSTO2,0.7773
SEC61A2,4.4956
PRKCQ,1.5776
TLE2,2.5833
ASB1,2.7534
FAM107B,1.7883
ME1,3.0743
TBC1D1,2.3712
MTHFD2,1.2925
SLC9A7,1.8934
FOXJ2,3.2091
YBX1,6.4179
PDE4A,3.4693
PPP2R5A,4.0111
CTNNA2,5.5677
ELAVL1,3.5770
TIE1,1.9642
DIP2B,2.6050
SMARCD1,3.4864
KDM4A,3.4561
NFYC,3.1193
ZMYND12,0.8523
SLC9A3,1.0506
NGEF,5.8579
ASPM,0.1279
CD84,0.3073
ELOVL1,2.1528
SPI1,1.0851
ZNRD1,1.2925
MPPED2,2.0274
CLDN18,0.0000
ZBTB11,2.1935
ATXN3,1.4472
GOLGA5,3.5726
FGFR2,2.1240
LRRC40,3.4982
ISOC1,3.6106
EML1,2.3821
TRMT11,1.7802
THUMPD1,3.2946
C9orf30,3.0064
KIF26A,0.7182
ATG2B,2.0033
ARFGEF1,2.4224
ZFAT,0.7221
MTFR1,1.1202
STAG3,1.9528
FECH,3.0133
MYO9A,2.4357
DDX3Y,2.6284
PFKP,5.1187
IDI1,4.8778
SP100,0.6351
KLF6,3.5321
PPAP2A,3.9942
NEO1,3.4106
TRAM1,2.5897
PHKA1,0.9891
TNFRSF1A,1.7567
CACNB1,4.4344
EVI5,1.2240
STOML1,3.9747
PKM2,7.5545
DHX29,2.4901
DNTTIP2,3.1265
TP53BP1,3.7639
TRO,3.7262
RRP15,1.2887
RHOA,6.8110
DHX8,2.9042
PRKCZ,5.3108
ZFY,0.7680
IARS2,4.5004
SYT1,7.7885
NAV3,3.8590
IDH3G,4.5057
ROGDI,5.1702
PDZD4,7.1229
ATP2B3,2.9083
ROCK1,1.6623
CBFB,2.8778
PDK3,0.9490
HYAL2,1.4826
HDAC4,2.3878
RASSF1,2.3832
FGFR3,2.8314
IFI35,1.7210
HEATR6,2.0132
COASY,3.8653
PLEKHH3,0.6453
MEF2A,4.5057
OTUD5,4.6841
TFE3,4.0756
TBC1D25,3.0663
ACSL4,4.5963
INPP5A,3.9865
GPKOW,4.1514
GRIPAP1,4.2924
FTSJ1,3.6825
PRR11,0.4794
REEP1,5.5233
ATP11A,1.1726
POLR1A,1.8895
LAPTM4A,5.1464
TTC7A,1.1302
IP6K2,3.7371
STON1-GTF2A1L,0.6870
SRBD1,1.1620
CYFIP1,2.9481
KIF2A,4.4749
RASGRP2,2.6940
PSME4,2.4135
IFT80,2.7201
SIRT2,3.5234
PPP2R5B,5.2131
PYGM,1.9021
PAGE1,0.0000
PITX1,0.0248
TRPC7,0.3471
MAST4,1.6882
GPR116,2.6495
SDK2,1.9526
ADAM7,0.0000
NUP133,3.5256
NUCKS1,5.9275
VPS35,5.1620
DNAJA2,5.7275
BCL3,0.4464
KCNAB2,3.8032
ABCC9,1.0438
GAL,1.0250
CLEC2D,0.4596
FUNDC1,4.1595
MAOB,4.5605
RORA,0.7707
DRD4,0.7322
TGFBR3,0.6917
KIAA1107,4.5751
PLA2G10,0.1478
HES2,0.0000
ATP1B3,5.3244
NEDD4,0.3367
PIGB,2.2965
MAPK6,4.1872
GNB5,3.6749
RAB27A,0.5760
CECR5,2.6464
UFD1L,1.9627
LRP6,1.5080
GUCY2C,0.2725
SCT,0.5227
PHRF1,2.1526
IKBKAP,3.3399
NUCB2,2.4569
PFN2,7.5405
PTPN3,1.7458
SPTB,3.0071
DAPP1,0.0304
FGF10,0.4026
SLC44A1,2.2779
C14orf101,1.0044
SMG6,2.8528
EXOC5,2.4659
CLTCL1,0.6861
FGF22,0.2299
FSTL3,1.3648
DGCR2,4.1989
RNF126,3.1542
MNT,2.9250
ZXDC,1.3591
JMJD6,2.4661
POLB,3.3729
ST6GALNAC1,0.8766
WIPI1,2.4772
FRMPD1,0.8899
GBA2,4.5638
NDST1,3.5955
ASNS,4.6487
AP3M2,4.1873
CNGB1,0.7028
ST6GALNAC2,0.0640
CHAT,0.0000
TESK2,1.1434
C16orf80,5.7771
CSNK2A2,4.2094
PTPN21,1.4355
EIF2B3,3.5873
CAMK2A,7.3507
TCOF1,1.8598
CDC42,6.1596
OSBPL3,1.8288
EPHA8,0.6662
SLC12A3,0.0000
RAD18,1.1041
ATP2B1,5.2978
TRPM5,0.0000
NCK2,3.9114
MAP4K4,4.2001
MGAT4A,2.1578
RPL31,5.4036
WDR1,4.7965
SNX13,1.5538
MS4A12,0.0000
ARHGAP10,1.2028
RPS6KA2,3.6805
ING3,1.6219
VASH1,4.1252
LMCD1,2.0142
WBSCR22,3.3574
SEL1L,2.9397
TRIP13,1.9615
ATP6AP1,5.7601
TCF3,1.7293
TRIB2,5.3281
DAZAP1,3.9708
MBD3,3.9769
PRLH,0.0000
HLTF,2.7727
FAM50A,4.8156
FAM3A,2.3750
CPSF1,2.0617
MYO3B,0.0824
CYBRD1,1.7801
CDH19,0.0409
PDCD2,2.8709
SLC6A15,3.3085
RDH11,4.5479
PRKACA,4.9969
LPHN1,5.3311
SPP2,0.0000
ACTN1,2.8095
ZFYVE26,0.9489
RPS6KA6,1.3494
EPN2,4.0645
PTPN18,2.3046
LIMS2,1.9957
ACCN4,1.9020
SPEG,1.8261
LNX1,3.9278
ALDH3A2,3.5639
TFRC,3.9155
SREBF1,1.0727
TRPC5,0.5340
AFF4,2.9112
UBE2D1,2.6935
MPP5,2.4992
RHOBTB1,1.8999
ASAH2C,0.0000
SMC1A,2.6672
HSD17B10,4.1947
MARK2,3.3310
HMMR,0.2253
CHFR,1.4608
TRHDE,2.7398
P4HA2,1.8377
FCGR2B,0.0198
NFATC3,1.3493
TRNT1,2.6351
ACADVL,4.3392
STK10,0.8639
FBXW11,4.2984
ACAP1,0.5152
CRMP1,7.2106
EVC,2.8797
DERL2,2.4169
SIDT1,2.0380
NDE1,1.4793
MRVI1,1.5300
TMEM38A,4.2420
AP1M1,5.0876
PVR,2.5332
IKBKG,0.4686
XRCC1,3.3541
SCARB1,2.5392
CYP2W1,0.0000
MCM2,1.5652
MOV10L1,0.4609
PANX2,4.0077
TP63,0.0907
ALPK1,0.2819
LLGL2,0.2212
PDE8A,0.9834
CLCN4,4.9939
NLE1,2.8940
SDHA,3.5669
SMARCE1,2.8547
FNDC8,1.7973
GSDMB,1.0686
KDM5A,1.3871
ADAM11,3.9769
PPP2R3A,1.2706
ABCB11,0.0000
DHRS9,0.6388
CD5L,0.0000
PTGS2,1.0982
IGF2BP2,0.4520
MAP3K13,2.3694
ST6GAL1,2.9058
TBX21,0.2467
FRY,3.2046
PICALM,4.3599
NSF,6.5730
GLI2,0.1274
CLASP1,3.6169
MRPS34,4.9669
NOTCH3,2.2954
CLNS1A,3.6154
PPP2R2C,5.5622
TEAD2,1.0237
EED,1.7871
SNCB,6.5758
TSG101,4.0145
C17orf85,2.3310
ATP2A3,0.8386
CA12,0.3243
MGLL,4.8091
NTN4,3.3423
BCS1L,3.0375
NUAK1,4.7613
DPP8,2.7031
SLC24A1,0.8330
ZNF532,2.9700
SCARF1,0.7913
LMAN1,2.3291
PTPLAD1,6.2831
IPCEF1,4.0207
ZZEF1,1.8137
NOX3,0.0000
ENO1,6.6226
SLC12A1,0.0903
C19orf10,4.9342
ANO8,2.4308
TUBE1,1.7788
ARHGEF10L,2.1973
TXK,0.0397
WSCD2,3.0075
KCNQ2,3.5581
TACR2,0.6806
ACTR6,3.1320
TIPIN,1.5177
SRI,5.0759
EIF4G3,4.3544
NUP37,0.8043
SEMA3A,1.8097
GTSE1,0.0957
SEMA3C,3.0443
TTC38,1.2141
ACAT1,3.6280
GRAMD4,3.1427
CELSR1,0.6768
WNT8B,0.0071
ZNF638,3.0380
SLC25A40,2.3094
C18orf55,4.2568
ADD2,4.4936
FGF4,0.0000
RASAL2,2.1002
C16orf7,3.3045
ZNF37A,2.2866
