HSPB6,3.7028,2.8365,4.3264
NDUFAB1,7.3437,6.1752,7.7337
PDK4,2.1191,2.7884,1.8070
SLC22A16,0.0185,0.0000,0.0000
ZMYND10,0.9954,0.3399,1.1512
ABCB5,0.0000,0.0000,0.0000
ARX,1.9876,1.8833,1.8877
SLC25A13,1.1613,1.3915,0.9820
ST7,2.0321,1.9131,1.8516
CDC27,3.0850,3.5806,2.8203
SLC4A1,0.0268,0.0235,0.0000
CALCR,0.0176,0.1050,0.0429
HCCS,3.5990,3.4326,3.1877
DVL2,2.2273,1.6631,1.8425
PRSS22,0.0000,0.0000,0.0000
UPF1,3.1327,3.7701,2.6422
SKAP2,2.9761,3.2835,2.4895
SLC25A5,7.1969,6.6229,7.4613
CCDC109B,1.3614,0.9571,1.4906
HOXA11,0.0000,0.0000,0.0000
POLR2J,4.3679,3.0303,4.9488
DHX33,2.1882,2.6342,1.8015
MEOX1,0.0000,0.0000,0.0000
THSD7A,0.6315,1.3490,0.3296
LIG3,1.5333,1.8461,1.1357
RPAP3,2.1680,2.8716,1.7476
ACSM3,0.3151,0.4200,0.3257
AC004381.2,0.0000,0.0000,0.0000
CIAPIN1,4.8553,4.2075,4.8034
AC004410.1,2.1966,2.0938,1.9723
KIAA1539,2.2824,1.9170,2.1217
COPZ2,2.6684,1.8783,3.1571
PRKAR2B,5.2736,5.5194,4.1697
MSL3,3.0908,2.6697,2.9217
CREBBP,1.9711,2.9199,1.8597
BZRAP1,4.5874,4.1540,3.6889
MPO,0.7172,0.5339,0.7656
PON1,0.1151,0.0209,0.1661
C2orf3,1.5426,1.6010,1.2419
WDR54,3.6964,2.9372,3.7397
CROT,1.7411,1.7239,1.7569
ABCB4,0.0591,0.0624,0.0971
MLL5,2.3244,3.6330,2.2705
RHBDD2,7.2102,6.5832,6.9405
SOX8,3.4753,3.4022,3.1906
IBTK,1.9583,2.9657,1.6695
ZNF195,1.8538,1.7518,1.8529
MYCBP2,2.9515,5.0577,2.6088
FBXL3,3.9476,4.0766,2.8049
ITGAL,0.1479,0.0354,0.0703
PDK2,4.8432,4.2683,4.5143
ITGA3,1.7863,1.9797,1.6679
ZFX,1.3410,2.1123,1.1247
LAMP2,4.2998,4.8526,3.1715
GGNBP2,3.0774,3.5005,3.0990
ITGA2B,0.8152,0.4981,0.7429
ASB4,0.3812,0.4339,0.3092
GDE1,5.9547,5.6298,5.8221
C19orf60,6.0310,4.2702,6.2668
CRLF1,3.6618,2.7408,3.4769
OSBPL7,1.7848,2.0151,1.5994
TMEM98,3.2926,3.0418,3.2622
YBX2,0.2577,0.2898,0.3109
KRT33A,0.0000,0.0000,0.0667
MAP3K14,1.5251,1.3523,1.1795
ABCC8,2.5333,2.7555,2.2655
CCL18,0.0000,0.0000,0.0000
CCL3,0.4716,0.0505,0.1672
CACNG3,5.3518,5.1240,5.1030
TMEM132A,4.0609,3.6954,3.6319
AP2B1,5.7866,6.3724,5.5158
TAC1,4.1525,3.1201,4.1525
ZNF263,3.1103,2.8033,2.9441
CX3CL1,5.2785,5.3385,4.9791
SPATA20,3.7510,2.9085,3.5448
CACNA1G,1.7871,2.2579,0.9708
TNFRSF12A,1.3383,0.5072,1.5559
DLX6,0.7345,0.6038,0.5649
MAP3K9,1.2231,2.7961,1.7889
RALA,3.9860,4.0447,3.8255
BAIAP2L1,0.2448,0.2332,0.2194
JHDM1D,0.7478,1.7792,0.6972
ETV1,2.4311,2.9142,1.9354
AGK,2.8802,2.9728,2.5925
ALDH3B1,0.2565,0.2191,0.2986
TTC22,0.1461,0.1101,0.1910
PHTF2,1.3350,1.6287,1.0579
CCL26,1.2613,0.5145,0.6009
FARP2,1.4258,1.3233,1.1455
USH1C,1.4156,1.4003,1.7691
GGCT,4.3424,3.9206,4.5807
DBF4,0.6696,0.6339,0.5600
TBXA2R,0.3612,0.3246,0.5095
IFRD1,2.6300,2.4137,2.3725
LGALS14,0.0000,0.0000,0.2254
COX10,2.0941,2.0767,1.9121
GTF2IRD1,1.2546,1.1456,0.9848
PAF1,4.5026,4.5617,4.6067
VPS41,4.3404,4.6673,3.7837
ELAC2,3.1732,3.0685,3.0110
SCIN,0.0960,0.0247,0.0502
ARSD,0.6979,0.6295,0.7616
PNPLA4,3.0508,2.7733,3.0232
MYH13,0.0333,0.0200,0.0695
ADIPOR2,3.3865,3.9513,3.1406
CDKL3,3.7780,3.8579,3.3542
UPP2,1.5062,0.9235,0.7616
PRSS21,0.0000,0.0000,0.0000
MARK4,3.7120,3.3578,3.5425
PROM1,0.5964,0.5393,0.8002
CCDC124,6.1837,4.8849,6.2646
CEACAM21,0.6364,0.3694,0.9885
PAFAH1B1,5.7556,6.7797,5.1970
NOS2,1.6981,1.8686,1.5865
DNAH9,0.4277,0.4175,0.3677
KIAA0100,4.1384,4.7806,3.8546
SLC13A2,0.0228,0.0000,0.0280
GAS7,5.8924,6.8626,5.2811
TRAPPC6A,4.0201,2.9729,3.9256
MATK,5.6761,4.4477,5.9050
CEACAM7,0.0000,0.0251,0.0000
CD79B,0.3212,0.2558,0.1416
SCN4A,0.0181,0.0158,0.0112
ST7L,1.1224,1.1838,1.1807
TKTL1,0.2174,0.0504,0.0694
PAX6,0.9689,0.7759,0.9983
RPUSD1,3.7650,2.6412,3.5943
RHBDF1,0.5934,0.4042,0.4535
LUC7L,2.9121,2.5493,2.7575
CACNA2D2,1.4418,2.2150,1.4124
BAIAP3,5.1565,4.9249,4.5591
C16orf42,5.6618,4.8398,5.9030
PIGQ,2.9073,2.3650,2.5641
CRAMP1L,1.4174,1.8392,0.8647
TEAD3,0.5037,0.4098,0.5803
SELE,0.0662,0.0149,0.0000
DNAJC11,3.5949,3.5674,3.4811
FMO3,0.2629,0.2495,0.3228
MYLIP,2.3687,2.4288,1.5819
NOX1,0.3165,0.2634,0.4226
E2F2,0.0000,0.0000,0.0000
PSMB1,5.6930,4.8180,5.9768
SYN1,7.1970,7.3728,6.9710
JARID2,1.1632,1.7868,0.9776
CDKL5,0.9189,3.3193,0.6616
CAMK1G,5.4004,5.0835,4.9012
NADK,2.1256,1.8174,1.6483
TFAP2B,0.0000,0.0000,0.0000
TFAP2D,0.1112,0.1590,0.2590
DLEC1,1.7891,1.1951,1.9714
CYTH3,3.6475,3.7243,3.2176
ADAM22,2.8481,4.4975,2.4933
SYPL1,3.6231,3.6642,2.9133
CYB561,4.2132,4.0979,3.8979
SPAG9,3.8767,4.6602,3.5402
CELSR3,1.4007,2.1037,1.0537
AASS,0.2683,0.5002,0.2124
PLEKHG6,0.0000,0.0147,0.0202
SS18L2,4.3619,3.7150,4.8215
MPND,4.5637,3.5930,4.4189
MGST1,2.5984,1.7065,2.3782
CRY1,1.7830,1.7482,1.0403
PGLYRP1,0.0000,0.2437,0.3611
NFIX,4.8103,4.8919,4.5380
ST3GAL1,1.5315,2.0893,1.5568
MMP25,0.3266,0.1654,0.3104
IL32,1.4321,0.7034,1.5540
PKD1,2.5240,2.9920,2.1908
MAPK8IP2,6.5916,6.0577,6.4699
MED24,3.7929,3.7632,3.2691
RHOBTB2,4.7123,4.7680,4.1878
HEATR5B,2.0331,3.2086,1.9031
SEC62,5.1212,5.2964,5.8301
RPS20,6.0631,5.0412,6.4488
CSDE1,5.8024,6.5316,5.5151
UBE3C,2.6535,3.2389,2.2385
REV3L,0.8067,1.6499,0.6476
ODZ1,0.8212,1.3522,0.6232
PAX7,0.8128,1.0854,0.9555
MASP2,0.4200,0.7349,0.1171
IYD,0.0000,0.0000,0.0000
FAM76A,1.2994,1.5620,1.2340
TRAF3IP3,0.2346,0.1545,0.2244
POMT2,1.1418,1.1749,0.9562
VTA1,4.2952,4.4984,3.8638
MLXIPL,1.7821,1.6951,1.7579
BAZ1B,2.5894,3.6957,2.4871
RANBP9,4.6775,5.1604,4.2100
ETV7,0.5227,0.4115,0.5286
C1orf124,1.0301,1.1894,0.7846
METTL13,3.0828,3.2207,2.9350
DYRK4,1.8325,1.1766,1.9755
ZNF207,3.0327,2.9036,2.7069
UQCRC1,6.3586,5.5697,6.4273
STARD3NL,3.8036,3.0716,3.6146
CD9,4.4672,4.1344,3.9450
HHATL,3.6489,3.3970,3.6395
NCAPD2,1.3816,1.6834,1.1938
IFFO1,2.8162,2.6858,2.8719
GIPR,0.1354,0.1734,0.0837
PHF7,1.7164,1.6883,1.5360
SEMA3G,1.3974,1.2157,1.2692
NISCH,4.5214,4.6713,4.0035
STAB1,0.5137,0.2255,0.5803
FUZ,3.5570,2.7565,3.6275
SLC6A13,1.0487,1.1020,1.0109
IDS,8.1454,7.9385,7.1060
PRSS3,5.7361,4.2150,6.0345
ZNF200,1.1723,1.0538,0.9019
CD4,1.1589,1.0056,1.2608
LRRC23,3.1561,2.6278,3.2784
BTK,0.2440,0.1271,0.0808
HFE,0.2757,0.1585,0.1893
SCMH1,3.0445,2.6691,2.6816
FYN,4.0063,4.0408,3.7201
HIVEP2,3.2450,4.8222,2.5283
FMO1,0.1191,0.0067,0.0424
TCEB3,2.4247,2.6372,2.0797
LYPLA2,2.8188,2.1330,2.5922
CLCN6,3.5440,4.0754,3.1110
MRC2,0.7187,0.9559,0.6308
NME1-NME2,7.7183,6.6278,8.1474
SLC6A7,4.0523,4.6967,3.5028
TSPAN9,1.8610,2.3629,1.9617
BTBD7,0.7449,1.0835,0.4628
APBA3,1.5313,1.1338,1.4372
MKS1,1.4003,1.5042,1.2656
ABHD5,1.0483,1.2849,1.1633
KAL1,1.2298,1.8366,1.2865
AKAP8L,4.0647,4.1003,3.8711
MBTD1,1.0087,1.1942,0.6976
UTP18,3.8004,3.3845,3.8225
RNF216,2.2368,2.4901,1.6257
TTC19,4.2445,4.2448,4.1434
PTBP1,2.0970,1.9137,1.9257
DPF1,3.4737,2.9593,3.3494
SYT7,4.6846,4.9870,4.3561
LARS2,2.8167,2.9384,2.2905
PIK3C2A,1.4632,2.2952,0.9952
PLAUR,0.5608,0.4354,0.7406
ANLN,3.1953,4.2703,2.6343
WIZ,2.8953,2.3657,2.6740
RABGAP1,3.3801,4.0482,3.2600
DCN,3.9262,3.2326,4.0280
QPCTL,3.3970,2.1683,3.3343
PPP5C,4.0517,3.4352,3.7919
CEP68,2.8578,3.3093,2.5047
MAP4K3,2.8263,3.2210,1.9240
ZBTB32,0.0357,0.0365,0.1275
TYROBP,2.7138,1.9361,2.5580
TMEM159,2.7026,1.5413,1.9270
GABRA3,3.6181,4.0820,3.3085
BRCA1,0.3062,0.7457,0.5410
ERCC1,4.1929,3.5069,4.3167
CD22,0.8828,1.4979,1.1372
SEMA3B,2.7834,3.0075,2.5034
MBTPS2,1.6503,2.4641,1.1233
PRICKLE3,0.7177,0.1861,1.3884
LTF,0.1872,0.0720,0.2277
EXTL3,2.8965,3.3854,2.5051
NR1H4,0.0203,0.0000,0.0252
ELOVL5,3.2910,3.6556,2.7485
ALOX5,0.1984,0.2351,0.2005
KDM5D,0.0000,0.0000,0.0000
CALCOCO1,4.0158,3.9539,3.6999
UBR7,4.2433,4.2949,3.7546
MAP4K5,1.4495,2.0489,1.2289
EHD3,5.1761,5.6606,4.8905
PSMC4,5.7145,5.3830,5.6269
MAN2B2,2.4249,2.6595,2.1386
SLC7A14,1.1773,3.1648,0.9351
CLDN11,3.5619,3.8548,2.6964
SLC25A39,4.9913,3.8542,4.9963
MVP,2.3992,2.2412,2.1854
NUB1,3.1413,3.1935,2.9588
PGM3,1.9486,2.2065,2.1458
RWDD2A,3.4465,3.0800,3.7238
CLK1,2.9833,2.7638,2.9980
POLR3B,1.5763,2.1690,1.3636
ANGEL1,2.7303,2.7862,2.3319
RNF14,4.2941,4.1247,3.8545
DNASE1L1,2.8853,2.2348,2.7445
DDX11,0.2385,0.2979,0.1400
HEBP1,3.3055,2.7272,3.2499
GPRC5A,0.0584,0.0075,0.0913
MAMLD1,2.0943,2.0614,1.7840
CD6,0.2715,0.2759,0.1794
TACC3,0.9780,0.7457,1.1474
POLA2,1.2158,1.1550,1.1755
ZC3H3,1.7331,1.6580,1.6626
CAPN1,3.5859,3.4846,3.6606
ACPP,0.0000,0.0000,0.0000
MDH1,7.6268,7.1275,7.6560
SLC30A9,5.2440,5.5544,4.7220
MTMR11,0.9606,0.7507,1.2730
COX15,3.2239,3.2566,2.9729
CCDC88C,0.8989,1.0289,0.9655
YAF2,2.5343,2.1876,1.8859
ZMYND11,4.4384,5.0972,4.1150
WAS,0.4103,0.2189,0.5056
DPEP1,0.0736,0.0330,0.0000
BID,4.2450,3.5155,4.4097
MATR3,5.4299,5.6116,4.5643
NPC1L1,0.0000,0.0000,0.0068
XYLT2,2.0599,2.1444,2.2925
RGPD5,0.0000,0.0000,0.0000
STMN4,6.0488,6.1234,5.8564
NUDCD3,5.7936,5.6807,5.3209
ISL1,0.0000,0.0000,0.0000
CHDH,1.7505,1.4232,1.4138
IL20RA,0.3877,0.3876,0.2897
CLCA1,0.0000,0.0187,0.0000
CLCA4,0.6763,0.8505,0.3219
GLT8D1,3.3689,3.2219,3.2953
ATP2C1,3.7546,4.5846,3.4285
IGF1,0.3804,0.8046,0.2031
SLC38A5,2.5601,1.9250,2.5532
MAGIX,1.2140,0.8218,1.1759
RALBP1,3.7936,4.0522,3.2747
RUFY3,4.8154,5.1139,4.5788
CNTN1,4.9477,6.1325,4.0467
SLC11A1,0.2056,0.1117,0.2769
WWTR1,1.1212,1.0528,1.0123
AGPS,2.0823,2.7477,1.9106
CXorf56,3.2740,3.0350,3.4966
ATP1A2,5.6147,6.0808,5.4765
TTC27,1.4558,1.6400,1.3553
ZNF582,1.4749,1.2848,1.2255
VSIG2,0.9231,1.1231,1.1961
PHLDB1,1.7456,2.0116,1.6301
MARCO,0.0339,0.0290,0.0000
CYP24A1,0.2127,0.1070,0.0651
PRDM11,1.5842,1.6569,1.6230
SYT13,5.3579,6.0421,4.7491
SNAI2,0.8163,0.7236,0.5931
CD74,3.6761,2.8481,3.5729
HGF,0.4703,0.3101,0.3261
ZRANB1,3.5380,4.1780,3.3140
NCDN,7.0740,7.2576,6.5790
GPR124,2.2263,2.0366,2.3664
ZFP64,1.3313,1.3758,0.8816
MNAT1,1.7263,1.6527,2.1191
SAMD4A,1.7883,2.2825,1.8017
RUNX3,0.1318,0.0529,0.0735
MRE11A,0.6903,1.0393,0.4591
PLEKHB1,7.3969,6.8215,7.5370
SERPINB1,2.0001,1.4540,1.9252
CYP3A43,0.0269,0.0000,0.0000
SLC7A9,0.1876,0.1653,0.0000
SPAST,2.8743,3.2743,2.1015
KLRA1,,,
NRXN3,2.7674,4.1277,2.3717
OSBPL5,1.3133,1.3032,1.1030
AQR,0.8512,1.8214,0.8541
CPS1,0.2946,0.4743,0.1887
C8B,0.0000,0.0000,0.0000
FHL1,5.4475,5.2329,5.1981
C20orf43,5.2379,4.8501,5.2786
GABRA1,6.2737,6.6182,5.8471
NLRP2,1.2346,1.3417,1.1157
SLC45A4,2.8136,3.2280,2.7349
RNF10,4.9180,4.8453,4.7312
ZNF839,2.2918,2.0270,1.9194
ZDHHC6,3.4394,3.5000,3.3061
GRAMD1B,3.6562,4.5692,3.4201
RNH1,3.5061,2.9663,3.2636
NDUFS1,4.2093,4.7980,4.0335
RB1CC1,4.5962,5.1254,4.1345
ERP44,2.1009,2.7525,2.3239
ALAS1,4.3812,4.3441,3.9228
BIRC3,0.6329,0.6358,0.4339
AKAP11,4.7648,5.9143,3.7193
GLRX2,4.3468,3.8426,4.8404
SNAPC1,1.7254,1.6356,1.7840
DERA,2.6866,2.0161,2.7420
STRAP,6.2096,5.8913,6.0205
ABCC2,0.0590,0.0200,0.0306
ACCN5,0.0000,0.0454,0.1003
DEF6,0.6390,0.2368,0.7608
PLEKHO1,3.4186,2.5184,3.6585
GCLM,2.0205,2.3404,1.4571
UBR2,1.4506,2.4863,1.1916
EHD2,2.4892,2.7114,2.5748
DEPDC1,0.0941,0.1031,0.2527
CCDC28A,5.1648,4.5176,5.2627
RRAGD,3.2850,3.5346,3.2219
HSF2,3.2772,3.1900,3.0059
PHF20,2.1481,3.2838,2.1162
HSD17B6,2.2216,2.0956,1.9531
NR1H3,2.1055,1.3476,1.9827
TYMP,1.1698,0.2896,0.8730
NCAPH2,4.4194,3.5533,4.1733
TOMM34,5.2200,4.9035,5.3635
SEC63,2.5610,3.3055,2.1911
KPNA6,2.9876,3.5938,2.7944
VIM,5.1483,4.3493,5.6707
RTEL1,1.3748,1.3266,1.2902
FAS,0.6996,0.4936,0.5579
RNASET2,1.4829,1.2492,1.6670
CD44,0.5928,0.3866,0.5345
KCNG1,2.6843,1.8077,2.1353
AGPAT4,2.3490,3.2057,2.2831
SLAMF7,0.0309,0.0136,0.0000
BTN3A1,1.4053,1.2128,1.3957
MIPEP,1.8333,1.4366,1.5394
PRKCH,0.6578,0.4874,0.5343
INSRR,0.0278,0.0121,0.0506
IFNGR1,4.0842,3.6979,3.8319
B4GALT7,2.2672,1.6913,2.3386
SH2D2A,0.1098,0.1425,0.1011
VRK2,2.3129,1.8737,2.0072
TNFRSF1B,0.8551,0.5770,0.5811
VEZT,2.4887,3.0436,1.8057
POU2F2,0.2539,0.3815,0.5803
BRD9,2.4253,2.1303,2.2109
SNX1,2.6636,2.9562,2.4745
TBPL1,4.5214,3.9864,4.5894
ARNTL2,1.8898,2.1394,0.9598
BCLAF1,3.1790,4.0974,2.9674
SLC39A9,3.1555,3.3572,3.0073
ANK1,1.0524,1.8309,0.9848
IBSP,0.0000,0.0000,0.0000
TFB1M,2.1991,1.8179,2.3203
RABEP1,4.6779,5.5533,4.7363
HMGB3,2.8483,2.7824,2.4243
NUP160,0.9726,0.9823,0.6533
BAK1,1.6894,1.1749,1.5176
MUSK,0.0000,0.0148,0.0000
IKZF2,0.2985,0.4190,0.1443
GRN,3.6331,3.5138,3.3802
FAM13B,3.2153,4.1406,2.6923
NR2E3,0.2181,0.0399,0.0555
CENPQ,2.5594,2.2338,2.1726
SARS,6.1794,5.9264,6.0755
RANBP3,4.0361,3.7773,3.9980
ARID4A,1.7200,2.4815,1.5948
TSSC1,3.6179,2.8684,3.2989
PNPLA6,4.3311,4.2890,4.0214
IFT88,1.6752,1.6698,1.5705
ALG1,3.0032,2.5263,2.9865
ZCCHC8,0.6917,0.8564,0.4870
ABCF2,3.6949,3.7318,3.5310
LRRC7,1.7796,2.3722,1.1079
FUT8,2.3463,2.7969,1.9796
UBA6,1.9318,2.3231,1.5304
GAB2,3.5761,4.1064,3.7207
ATP6V0A1,6.4615,6.9149,6.1559
PIAS1,1.5497,2.9758,1.0795
SLC4A7,0.7433,0.8349,0.5247
APBA2,4.8764,4.9785,4.4417
UHRF1,0.0629,0.0829,0.0198
MAP2K3,1.8909,1.5777,1.8171
EFCAB1,1.6261,0.9347,1.2412
TMSB10,11.0438,9.4555,11.8276
ASTE1,2.2012,2.4887,2.5046
RNF19A,3.1884,3.7023,2.9421
PEX3,2.8830,2.5092,2.6525
GABARAPL2,8.6027,7.5308,8.6531
MYOC,0.0000,0.0000,0.1570
SH3YL1,1.7845,1.9632,1.6495
FAM136A,3.4213,2.9960,3.4381
VCL,1.8225,2.1720,1.7634
DEPDC1B,0.1764,0.3363,0.1725
DAPK2,0.8248,0.7262,0.4098
NSMAF,1.6733,1.7128,1.2890
ADSS,3.9661,4.1947,3.4973
STAP1,0.0093,0.0375,0.0000
TIMP2,5.4605,5.5887,4.9068
RFC1,2.1041,2.8308,1.8838
TBC1D23,2.9701,3.0130,2.6754
CUL3,3.0918,3.5650,2.9193
MYOM2,2.2793,2.4572,2.2479
OTC,0.3707,0.1494,0.5377
CYP46A1,4.2224,3.6079,3.8479
ZZZ3,1.7871,2.3418,1.2893
SLC18A1,0.0000,0.0000,0.0000
USP2,2.8063,2.8419,2.4281
CASR,0.0778,0.0232,0.0000
TUBG2,6.1023,5.5965,6.1149
RPL26L1,3.4756,2.7236,3.6438
FLT4,0.2509,0.1669,0.3266
NSUN2,2.1555,2.3922,1.7065
FBXO42,1.8588,1.9703,1.5912
MFAP3,1.5862,2.0204,1.1201
MRI1,2.2355,1.6117,2.0969
METTL1,2.0950,1.5177,2.1941
HOXC8,0.0000,0.0000,0.0000
AGA,1.9792,1.9443,1.7607
PI4K2B,0.4713,0.5910,0.4407
BOD1L,1.4604,2.9023,1.3562
MAT2B,4.6765,4.5373,4.1224
TLL1,0.2834,0.6320,0.1079
EDC4,3.2024,3.3946,3.1043
TRIO,2.2414,3.3768,1.7406
VCAN,0.7829,1.4534,0.5990
CLEC16A,1.4495,2.1424,1.2318
MSR1,0.0803,0.0159,0.0444
CDH1,0.0982,0.2979,0.0000
SKIV2L2,3.5450,3.6939,3.4008
DNAH5,0.1188,0.1188,0.0897
ZFYVE16,2.1399,2.1550,1.7951
FAM65A,4.5190,4.2419,4.2150
C6,0.0444,0.0000,0.0000
RAI14,0.6968,0.8493,0.8975
SOX30,0.0804,0.1083,0.0120
PNKP,3.4256,2.4963,3.2493
BEST2,0.0000,0.0000,0.0000
PHLPP2,1.6938,2.6064,1.1711
CCDC99,1.0147,1.3918,0.7898
STAU2,3.9197,4.2837,3.4829
PQLC2,2.1407,1.6909,1.9007
CTNS,1.2253,1.1259,1.4486
RTN4R,3.7297,3.2509,3.4634
PHF23,4.0040,3.4929,4.0755
CDH10,3.2124,4.1328,2.9336
INPP4A,3.4440,4.1973,2.8910
RAB27B,3.2797,3.8156,2.3790
PSMA4,4.6401,3.9307,5.0627
MYO16,1.0751,1.5947,0.9881
LSG1,2.6340,2.8792,2.4039
PARP3,2.9568,2.6322,2.7487
TNC,0.2959,0.1894,0.2413
THAP3,3.4531,2.8601,3.5745
TDP1,1.5337,1.4854,1.2025
AIFM2,1.0647,1.0405,1.2510
C2orf83,0.0000,0.0756,0.0000
SPATA7,2.0658,1.7992,2.1760
MED17,1.3873,1.3728,1.0691
RETSAT,3.0007,3.0917,2.7825
CAPG,2.4117,1.3332,2.3561
AP2S1,7.2331,5.9119,7.3980
USH2A,0.0069,0.0271,0.0170
ZPBP,0.0000,0.0000,0.0642
TG,0.0379,0.0579,0.1399
ADAM28,0.1029,0.0652,0.0824
BARX2,0.3964,0.2561,0.2801
DCUN1D1,2.1423,2.5458,1.8040
PHF15,2.8438,3.3502,2.4945
ZIC2,0.9627,0.8853,1.1762
LCP2,1.3371,1.2010,1.3677
TRIT1,2.1928,1.8771,2.0200
ADRB1,2.2449,2.2762,2.5073
GUCA2B,0.0000,0.0000,0.0000
CUL7,1.9999,2.4280,2.0654
CTNNA1,4.0558,4.1701,3.7720
PHKA2,0.9615,1.1756,0.9255
CNTLN,0.1148,0.2221,0.2414
EPHA3,0.9485,1.5677,0.4292
HSPA5,5.3917,5.7200,5.6470
DSG2,0.1216,0.1777,0.0760
GEMIN8,2.0498,1.8623,2.3299
OFD1,1.1132,1.0791,1.1747
GPM6B,6.8392,7.2213,6.3392
MAGEC2,0.0000,0.0000,0.0000
PREX2,0.9893,1.4071,0.7680
WDR37,3.0145,3.8703,2.3750
YTHDC2,1.4299,2.2786,1.2155
CTPS2,0.9434,1.2117,0.9542
ATP6V1H,5.8571,5.6117,5.5680
POLR2B,3.8723,4.3572,3.5332
KIAA1370,1.7724,2.3657,1.2864
ARAP2,2.0030,3.3502,1.5797
TPR,1.6619,3.2176,1.6092
CP,0.9500,0.8104,0.7815
KIAA0556,1.3296,1.5210,1.1343
DTNBP1,4.0555,3.1363,4.1673
XK,2.7258,3.2312,1.9913
ANO2,0.2442,0.2051,0.1465
C12orf4,2.7734,2.7959,2.6629
SCML1,1.3128,1.2114,0.7964
WWC3,1.2856,1.2569,1.1355
ARHGAP6,0.4207,0.4538,0.2059
FAM184B,1.8647,2.1187,1.6654
MAP4,5.7592,5.7425,5.7583
GOPC,3.5238,4.4102,3.0975
ROS1,0.3010,1.0600,0.3652
USP28,1.4294,1.5183,1.3394
HDAC9,2.3580,2.4387,1.5785
TSPAN17,3.7476,2.8270,3.5535
NOP16,3.7565,2.8088,3.7657
CC2D2A,1.1878,1.0396,1.3447
RRM2B,2.9928,3.5850,2.6146
ZNF800,1.1225,1.5684,0.6016
TNFRSF17,0.0627,0.0000,0.0000
SNX29,1.4767,2.2466,1.1773
LMO3,5.4055,5.4621,4.6651
MRPS10,4.2572,4.0078,4.1415
GUCA1A,1.2842,0.8449,1.4517
RSF1,1.3382,2.5131,1.2250
VPS13D,1.9299,3.3469,1.8178
FAM120A,3.0836,3.5283,2.2691
R3HDM1,4.3549,4.7310,3.9422
COL9A2,2.8845,2.8387,2.8487
KITLG,3.1494,3.6823,1.9884
ERCC8,1.2623,1.5219,1.3317
ADAMTS6,0.0249,0.0924,0.0701
H6PD,0.8329,1.0276,0.6203
VAMP3,4.9674,4.6700,4.9159
PER3,1.9298,2.5614,1.2269
UTS2,1.4233,1.9864,0.8475
TNFRSF9,0.0000,0.0000,0.0000
EPN3,0.6767,1.0027,1.1148
SRD5A2,0.0605,0.0000,0.0000
LTBP1,0.8350,1.1750,1.2088
RCN1,2.3384,2.1796,2.0873
ELN,0.6854,0.6192,0.8340
RFC2,3.6748,2.9606,3.4921
ARID1B,1.3756,2.3559,1.1957
CLPTM1L,3.1808,3.1624,3.0421
NEDD4L,3.7244,4.3576,3.5314
FOXP3,0.5974,0.3395,0.3529
PPP1R3F,4.3244,3.8928,4.1069
HEXB,3.4643,3.6947,3.3183
PTCD2,1.9335,2.1914,2.0055
KIAA2022,1.3505,2.0903,1.0199
DKK3,7.5940,7.4473,7.6749
ARHGEF5,0.0254,0.0444,0.0312
NFE2L3,0.5521,0.4567,0.3391
