AQR,0.2960,0.5547
CPS1,0.1293,0.0967
C8B,0.0000,0.0000
FHL1,4.2866,4.6910
C20orf43,4.5405,4.5219
GABRA1,4.8858,5.5191
NLRP2,0.1937,0.3445
SLC45A4,1.1508,1.2914
RNF10,3.8479,4.1095
ZNF839,1.3790,1.8245
ZDHHC6,2.7507,3.4312
GRAMD1B,2.4451,2.7905
RNH1,3.5508,2.5486
NDUFS1,3.4446,4.0387
RB1CC1,3.1081,3.9131
ERP44,1.7447,2.0687
ALAS1,3.6524,3.9030
BIRC3,0.2292,0.3212
AKAP11,3.0586,4.0985
GLRX2,4.0676,3.7698
SNAPC1,1.4588,1.6334
DERA,2.7298,2.7877
STRAP,5.3506,5.9246
ABCC2,0.0000,0.0000
ACCN5,0.0000,0.0000
DEF6,0.5419,0.4947
PLEKHO1,3.8375,3.2189
GCLM,1.0822,1.6983
UBR2,1.0594,1.2961
EHD2,2.2685,1.7857
DEPDC1,0.1014,0.1519
CCDC28A,4.2160,4.0304
RRAGD,2.9340,3.5007
HSF2,2.1879,2.7408
PHF20,1.3784,1.9093
HSD17B6,2.3014,3.2346
NR1H3,2.0510,1.6145
TYMP,0.9789,0.3887
NCAPH2,4.3683,3.3452
TOMM34,3.8820,3.8326
SEC63,2.1628,2.5707
KPNA6,2.0265,2.6606
VIM,4.1992,4.3448
RTEL1,0.8193,0.5600
FAS,0.6094,0.8489
RNASET2,1.8522,1.5578
CD44,0.6000,0.5782
KCNG1,3.7685,2.8368
AGPAT4,1.9943,2.3166
SLAMF7,0.0564,0.0000
BTN3A1,0.8711,0.9470
MIPEP,1.6428,1.8512
PRKCH,0.4079,0.7725
INSRR,0.0172,0.0258
IFNGR1,3.6552,4.0174
B4GALT7,1.8496,1.3845
SH2D2A,0.2268,0.0000
VRK2,2.2764,2.2651
TNFRSF1B,0.6141,0.8741
VEZT,1.5930,2.4899
POU2F2,0.2462,0.2193
BRD9,1.7583,1.8026
SNX1,2.3727,2.5186
TBPL1,4.2845,4.3075
ARNTL2,1.1699,1.7386
BCLAF1,2.3658,2.9259
SLC39A9,2.7337,3.1408
ANK1,0.3463,0.3516
IBSP,0.0819,0.1230
TFB1M,1.3930,1.4887
RABEP1,3.7900,4.3765
HMGB3,2.3410,3.0801
NUP160,0.7562,1.1007
BAK1,2.1054,1.0390
MUSK,0.0413,0.0000
IKZF2,0.2278,0.2641
GRN,3.6100,2.8457
FAM13B,1.7754,2.6373
NR2E3,0.0000,0.1637
CENPQ,2.4512,2.5349
SARS,5.1849,5.3842
RANBP3,3.1994,3.2297
ARID4A,1.6500,2.1415
TSSC1,3.5875,3.2134
PNPLA6,3.6379,3.3011
IFT88,1.2261,1.4920
ALG1,2.4689,2.1481
ZCCHC8,0.4875,0.5173
ABCF2,2.5430,2.5735
LRRC7,1.6653,2.2618
FUT8,2.1667,2.7344
UBA6,1.5417,2.0382
GAB2,2.4680,2.4911
ATP6V0A1,5.0940,5.0630
PIAS1,0.6391,0.6421
SLC4A7,0.7258,0.7089
APBA2,3.7770,3.7729
UHRF1,0.0000,0.0303
MAP2K3,1.1566,1.2206
EFCAB1,0.7627,0.8247
TMSB10,12.1219,10.9598
ASTE1,1.9839,2.3157
RNF19A,1.9593,2.5907
PEX3,2.0488,2.5997
GABARAPL2,8.4728,8.4361
MYOC,0.0810,0.0621
SH3YL1,1.5432,1.8974
FAM136A,2.6776,3.0566
VCL,1.1039,1.4046
DEPDC1B,0.2738,0.2588
DAPK2,0.7251,0.6740
NSMAF,1.0986,1.3215
ADSS,2.7473,3.5222
STAP1,0.0524,0.0000
TIMP2,4.5169,5.2400
RFC1,1.3649,1.7658
TBC1D23,2.3477,2.7530
CUL3,2.3550,2.8537
MYOM2,1.3586,1.4714
OTC,0.0000,0.0000
CYP46A1,4.0066,3.6120
ZZZ3,1.0208,1.4748
SLC18A1,0.0848,0.0673
USP2,2.2171,2.2017
CASR,0.0800,0.1867
TUBG2,5.6676,5.5845
RPL26L1,3.6595,3.5706
FLT4,0.1232,0.0880
NSUN2,1.2306,1.7337
FBXO42,1.2700,1.4039
MFAP3,1.2135,1.5534
MRI1,2.1604,1.5312
METTL1,2.1861,2.0303
HOXC8,0.0000,0.0000
AGA,2.2624,2.6063
PI4K2B,0.5146,0.7989
BOD1L,1.0875,1.2074
MAT2B,3.3448,4.2203
TLL1,0.2278,0.2882
EDC4,2.7306,2.4944
TRIO,1.3667,1.8364
VCAN,0.9874,1.3627
CLEC16A,0.6880,0.8741
MSR1,0.2586,0.2383
CDH1,0.1529,0.2036
SKIV2L2,2.7367,2.9921
DNAH5,0.0371,0.1175
ZFYVE16,1.8478,2.0813
FAM65A,3.8594,3.4908
C6,0.0185,0.0000
RAI14,0.5816,0.9141
SOX30,0.0199,0.0000
PNKP,3.6018,2.8421
BEST2,0.0000,0.0985
PHLPP2,0.6588,1.2572
CCDC99,0.3724,0.7692
STAU2,2.6589,3.4059
PQLC2,1.9489,1.8352
CTNS,1.3068,1.3541
RTN4R,4.1119,3.0117
PHF23,4.0605,3.5496
CDH10,2.6943,2.9792
INPP4A,1.8972,2.6654
RAB27B,2.2529,2.8093
PSMA4,4.7241,4.5548
MYO16,1.3496,1.5686
LSG1,1.6252,1.9743
PARP3,2.0087,1.9835
TNC,0.5086,0.7175
THAP3,3.2313,2.6294
TDP1,1.2843,1.0648
AIFM2,0.6744,0.8585
C2orf83,0.0000,0.0000
SPATA7,1.7596,2.0388
MED17,0.9035,1.1545
RETSAT,2.3613,2.7139
CAPG,2.4169,1.8010
AP2S1,7.5526,6.6913
USH2A,0.0086,0.0195
ZPBP,0.0965,0.0000
TG,0.0469,0.0937
ADAM28,0.3721,0.4834
BARX2,0.5361,0.3427
DCUN1D1,1.4834,2.1212
PHF15,1.3657,1.6529
ZIC2,0.7560,1.6280
LCP2,0.7875,0.8904
TRIT1,1.6032,1.8422
ADRB1,2.1175,2.4392
GUCA2B,0.1409,0.0000
CUL7,1.6636,1.6139
CTNNA1,2.8904,3.4213
PHKA2,0.5484,0.7070
CNTLN,0.1309,0.1814
EPHA3,0.5694,0.9864
HSPA5,4.8644,5.2695
DSG2,0.0156,0.1148
GEMIN8,2.1171,2.0436
OFD1,0.9903,0.9541
GPM6B,6.3830,7.0568
MAGEC2,0.0000,0.0000
PREX2,1.0843,1.6538
WDR37,1.6004,2.4258
YTHDC2,0.8002,1.4872
CTPS2,0.7152,0.8441
ATP6V1H,4.5006,4.7271
POLR2B,2.8956,3.5749
KIAA1370,1.2822,1.7414
ARAP2,1.2328,1.7316
TPR,0.8780,1.2957
CP,0.4208,0.6253
KIAA0556,0.7233,0.8670
DTNBP1,3.7955,3.5084
XK,1.2524,1.9434
ANO2,0.1086,0.3258
C12orf4,2.3134,2.7829
SCML1,0.8396,1.2338
WWC3,0.7795,0.8720
ARHGAP6,0.1507,0.2241
FAM184B,1.5710,1.8067
MAP4,4.5691,4.7417
GOPC,2.1748,2.9602
ROS1,0.0000,0.0000
USP28,0.7525,0.9542
HDAC9,1.4367,2.0917
TSPAN17,3.8977,3.2690
NOP16,4.1130,3.1412
CC2D2A,1.2281,1.2461
RRM2B,1.7753,2.6629
ZNF800,0.8008,0.9761
TNFRSF17,0.0000,0.0000
SNX29,0.8011,1.1597
LMO3,4.5072,5.2067
MRPS10,3.6527,3.7775
GUCA1A,2.0855,1.7093
RSF1,1.2989,1.3872
VPS13D,0.8864,1.1416
FAM120A,2.0539,2.9264
R3HDM1,3.9369,4.3671
COL9A2,2.7186,2.0356
KITLG,1.3216,2.4321
ERCC8,1.1430,1.4592
ADAMTS6,0.0000,0.0557
H6PD,0.3823,0.7022
VAMP3,4.5590,4.6619
PER3,1.0993,2.0116
UTS2,0.4517,1.2047
TNFRSF9,0.0382,0.0000
EPN3,0.0744,0.2342
SRD5A2,0.0000,0.0288
LTBP1,0.7520,0.9660
RCN1,1.3729,1.7256
ELN,0.7637,0.8558
RFC2,3.5231,3.2591
ARID1B,0.8491,1.0633
CLPTM1L,2.5630,2.7439
NEDD4L,2.8539,3.4784
FOXP3,0.4743,0.3933
PPP1R3F,3.0000,3.2554
HEXB,2.4324,2.7551
PTCD2,1.2759,1.2985
KIAA2022,0.9297,1.4279
DKK3,5.8228,6.0767
ARHGEF5,0.0617,0.0239
NFE2L3,0.6968,0.9604
CCDC90A,3.0024,3.2785
LIMA1,1.5871,1.9937
LETMD1,2.5033,3.1964
SLC4A8,0.9412,1.2684
LAMC3,0.5889,0.3358
PTGER3,0.6069,0.8613
TNIP3,0.0906,0.1035
MAPK9,3.1499,4.0721
COL23A1,0.9675,0.7605
BCAR1,2.8526,2.3573
FAM160A2,2.0703,2.0106
HERPUD1,4.6041,4.7510
HOMER3,3.0544,2.5087
RAD51,0.1179,0.3682
POLQ,0.0000,0.0284
PIK3CB,2.0164,2.9783
CYBA,5.1797,3.4887
THOC3,1.4568,1.4246
HEBP2,3.8518,3.4393
MPHOSPH9,0.6239,0.6195
PLEKHA5,1.0255,1.4887
PRSS8,0.0502,0.0670
SIKE1,1.5592,2.0520
RRP12,1.2793,1.3983
FNIP2,1.5153,1.8445
TTC17,0.8521,1.1281
ALX4,0.0153,0.0463
FSTL4,0.6688,0.6232
FOXN3,1.2096,1.8656
C6orf186,0.1864,0.2685
AKR7A2,4.3645,3.8854
MRTO4,4.8479,4.1345
NNAT,8.1082,7.2872
USE1,6.5782,5.4822
MCF2L2,0.3169,0.6414
NRIP2,1.7020,1.5717
LAMA3,0.0936,0.1091
MUDENG,2.1217,2.5795
ANAPC4,1.3539,1.5472
KCNQ1,0.3263,0.1313
TRAPPC3,4.2669,3.9388
THRAP3,2.3609,2.7749
PHPT1,6.3335,5.2133
ENTPD2,0.9118,0.4758
LY75,0.1963,0.3428
ARID4B,2.2716,2.4296
OPN3,2.7982,3.3930
SDCCAG8,2.6613,2.7092
PTPRN,4.4721,3.9692
HHAT,0.1744,0.4769
KIF1B,2.8892,3.4389
FOXC1,1.0616,1.4257
TBC1D22A,1.6449,1.6591
SYNE2,0.1863,0.2967
PLEKHH1,2.7275,2.5173
ATP9A,3.8457,4.6556
SPO11,0.0000,0.0000
CBLN4,2.3958,3.8083
CHRDL2,0.2552,0.0418
FAM168A,3.2281,4.1137
RELT,0.7228,0.6975
GALC,1.6384,2.2833
NOP58,1.9242,2.4277
C1orf144,3.4191,2.8692
KCNH2,1.4424,1.4908
CUL1,2.8645,3.6694
FAM114A2,0.8825,1.1527
CYFIP2,3.9373,4.4278
C6orf72,2.8257,3.2996
EIF2AK2,1.6100,1.9116
USP36,0.4418,0.7423
MLL3,0.7421,0.9254
MCOLN3,0.0133,0.0400
CCDC85A,2.8729,4.0510
PUM2,2.7691,3.7837
MRPL43,4.7603,3.8981
ITIH4,0.3581,0.5376
ITIH1,0.0000,0.0000
C4orf27,4.3151,4.3517
ZFR,3.6885,4.3198
ZNF280C,0.0561,0.3916
NPFFR2,0.3919,0.2138
ITGB3,0.0630,0.0725
PHF21B,0.2778,0.6632
TRAF1,0.4254,0.3997
RC3H2,1.5426,2.0305
PCGF2,3.2152,2.9254
IL17RB,1.7557,2.1386
TRAF3IP2,1.1465,0.9429
GYG2,0.9386,1.3652
DCBLD2,0.4702,0.9583
SERPINB3,0.0489,0.0000
SOAT1,0.8162,1.1259
PKP2,0.2117,0.3872
MSH4,0.0531,0.0401
F7,0.3136,0.1992
GDI2,5.0896,5.2614
PRDM1,0.1073,0.1794
ATG5,2.7068,3.3178
TMCC3,1.3087,1.4206
MTA3,1.7466,2.3309
USP13,0.6548,0.9736
ATP11B,0.8554,1.1209
LAMC2,0.1167,0.0205
SEC61A1,3.3313,3.3271
PPP1R12A,1.9152,2.4338
RASGRF1,2.9988,3.5448
CAMK2B,4.4995,4.7350
CROCC,0.3832,0.3507
POLR3E,1.8426,2.0663
ATP2B4,2.7724,2.8571
ZC3H11A,1.3664,1.6425
RIOK2,1.1382,1.8315
YIPF1,4.0130,3.7909
TMEM48,1.5275,2.0474
DGKG,0.8085,1.0075
FLYWCH1,3.0185,2.3043
C16orf28,,
TBXAS1,0.7837,0.7255
PARP12,0.3594,0.6464
ALDH18A1,1.8620,2.4432
TARBP1,0.6861,1.0522
MXD1,1.2900,1.8432
DNAJC25,3.5869,3.5888
SLC2A3,2.6056,2.9056
PSD,6.9536,5.8704
CTDP1,1.2750,1.1079
STYK1,2.0069,2.3933
WNK1,2.1644,2.5868
RPS17P5,5.2139,5.2281
CCAR1,1.9173,2.2636
OGFR,2.3152,1.7218
GNA15,2.2247,1.5054
CREB3L3,0.0338,0.1948
PIGV,1.7324,1.6867
PTPRU,1.6772,1.2286
SNRNP40,2.1653,2.0563
RIMBP2,1.9640,2.9364
COL11A1,0.5994,0.8493
QSER1,0.8836,0.9576
BRP44L,6.8783,6.7330
ACAA1,2.8893,2.8357
BCAT1,1.0087,1.9254
HDAC7,0.7623,0.7403
LZTS1,1.7985,2.1163
PRDM6,0.0554,0.0424
WNT8A,0.1552,0.0130
SPAG4,0.6979,0.4574
NCKAP1,4.8881,5.6257
MRPS35,4.9926,5.1631
GUCY1B3,4.9553,5.3470
TNK2,2.2993,2.0867
MON2,0.9803,1.3876
CDH3,1.1559,0.9079
ARSF,1.5459,1.0054
GPBP1,2.5922,3.5349
DGAT2,1.4805,1.3635
CS,2.9521,3.4473
LTK,0.8178,0.5664
MRPS24,5.5480,4.9110
ELMO2,2.8068,2.8826
WAPAL,1.3108,1.5981
APPBP2,2.3873,2.9806
POLD1,0.9221,0.5139
SEZ6,2.4415,2.6940
EIF4B,2.9217,3.7384
SLC6A16,0.0710,0.1624
GLTSCR1,0.8422,1.0404
SPHK2,2.8884,2.4188
RPL18,7.0823,5.9439
CA11,8.8972,8.3369
ISOC2,5.5480,4.2798
U2AF2,4.2716,3.8774
EPN1,5.2640,4.6802
MED29,4.2654,4.4072
PDCD6,4.1395,3.9015
GSC2,0.0000,0.0000
ZNF275,1.0470,1.3447
MTMR1,1.3337,1.5905
GPC1,3.7278,2.9606
ADCK1,1.5476,1.3771
HAGH,6.2031,5.6186
RNF4,1.7339,2.2168
CASP8,0.0756,0.1838
LIMCH1,2.4242,3.0143
C12orf11,1.5521,1.8983
TM7SF3,3.3333,3.3908
DLX3,0.0639,0.0490
SPA17,1.7791,1.6887
TSPAN32,0.0386,0.1505
WISP2,0.1498,0.1047
DMRT3,0.1074,0.2581
ST3GAL6,1.6872,1.8823
ATP2C2,0.9519,0.8365
NGFR,0.0421,0.0945
CDON,0.2247,0.3887
TAF2,0.4562,1.2634
HIPK2,2.4825,2.7691
TNPO3,1.0329,1.5683
MEF2B,2.5471,1.6250
RFXANK,3.9178,2.9850
TMEM161A,2.2658,1.7542
LPAR2,0.5080,0.4929
CTSA,3.4919,3.4529
SLC12A2,2.0900,2.0887
SNX24,2.0762,2.4757
EYA2,0.8419,1.5347
CNN2,1.2474,0.7862
ABCA7,0.4347,0.3870
SNCAIP,0.3991,0.5812
DDX20,1.0434,1.4183
