DVL2,2.3300,2.1582,2.2830
PRSS22,0.1073,0.0000,0.1207
UPF1,3.9157,3.9113,3.8799
SKAP2,2.5906,2.6240,2.3888
SLC25A5,6.5803,6.5999,6.7697
CCDC109B,0.7836,0.8322,0.4989
HOXA11,0.0000,0.0000,0.0000
POLR2J,3.6013,3.2876,3.7121
DHX33,2.2866,2.4863,2.2925
MEOX1,0.0222,0.0000,0.0320
THSD7A,1.4662,1.5920,1.4556
LIG3,1.7737,1.9090,1.6721
RPAP3,2.3544,2.5407,2.3929
ACSM3,0.3268,0.3042,0.2377
AC004381.2,0.0000,0.1270,0.0000
CIAPIN1,3.9980,3.9155,3.7680
AC004410.1,2.7858,2.6443,2.8545
KIAA1539,2.3976,2.2433,2.3750
COPZ2,2.5191,2.1869,2.4658
PRKAR2B,4.4659,4.4524,4.1597
MSL3,2.1715,2.1463,2.0665
CREBBP,3.0603,3.1874,3.1175
BZRAP1,4.2049,4.2203,4.3494
MPO,0.7187,0.6928,0.7322
PON1,0.2282,0.2864,0.1470
C2orf3,1.6163,1.6050,1.4295
WDR54,2.8657,2.8371,2.7120
CROT,1.5662,1.4578,1.6918
ABCB4,0.1265,0.0923,0.1130
MLL5,3.5378,3.6303,3.4612
RHBDD2,6.6624,6.5696,6.4890
SOX8,5.0520,4.6657,4.5614
IBTK,2.6297,2.5970,2.4586
ZNF195,1.6407,1.6748,1.6610
MYCBP2,4.1798,4.5144,4.0918
FBXL3,3.7477,3.6655,3.5066
ITGAL,0.2673,0.2638,0.2684
PDK2,4.2597,4.2106,4.1499
ITGA3,1.8902,2.0226,1.9168
ZFX,1.3981,1.6442,1.5618
LAMP2,5.4493,5.3353,4.7853
GGNBP2,3.3734,3.2460,3.2482
ITGA2B,0.1993,0.2963,0.1788
ASB4,0.8226,0.7729,0.7059
GDE1,5.4053,5.2289,5.2127
C19orf60,4.6180,4.6055,4.7239
CRLF1,3.7626,3.5606,3.8018
OSBPL7,1.9463,1.7761,1.8369
TMEM98,4.1685,3.9487,3.5961
YBX2,0.1446,0.3736,0.5112
KRT33A,0.0000,0.0993,0.0000
MAP3K14,1.0906,1.1439,1.4120
ABCC8,2.3414,2.4947,2.6486
CCL18,0.0000,0.0000,0.0000
CCL3,0.0994,0.1032,0.1126
CACNG3,5.2371,5.0838,5.0607
TMEM132A,4.3991,4.3579,4.5745
AP2B1,6.0779,6.0739,5.8859
TAC1,2.9448,2.8801,2.7284
ZNF263,2.6320,2.6118,2.5672
CX3CL1,5.8182,5.7257,5.7269
SPATA20,3.3111,3.2403,3.5920
CACNA1G,2.3967,2.4515,2.3852
TNFRSF12A,0.4974,0.3991,0.4149
DLX6,0.6412,0.4700,0.5430
MAP3K9,2.1849,2.5955,2.4387
RALA,4.1666,3.9587,3.9333
BAIAP2L1,0.3014,0.2932,0.2647
JHDM1D,1.7749,1.7969,1.6549
ETV1,2.6575,2.6419,2.5834
AGK,2.7055,2.6416,2.6163
ALDH3B1,0.6169,0.5279,0.7595
TTC22,0.1224,0.0894,0.0702
PHTF2,1.2743,1.3103,1.2197
CCL26,0.0000,0.0000,0.0000
FARP2,1.6385,1.6523,1.6851
USH1C,1.7986,1.3123,1.2560
GGCT,3.8530,3.6349,3.6533
DBF4,0.6537,0.5299,0.5029
TBXA2R,0.4112,0.2526,0.3109
IFRD1,2.3101,2.1094,2.0746
LGALS14,0.0000,0.0000,0.0000
COX10,2.1451,1.9701,1.9589
GTF2IRD1,1.3158,1.3776,1.4555
PAF1,5.0994,4.8727,4.9706
VPS41,4.0400,4.0734,3.9018
ELAC2,2.8022,2.8564,2.7947
SCIN,0.2246,0.3350,0.2928
ARSD,1.2841,1.2996,1.4391
PNPLA4,2.2644,2.3529,2.3756
MYH13,0.0422,0.0128,0.0000
ADIPOR2,4.3061,4.1521,3.9263
CDKL3,3.4658,3.4523,3.1805
UPP2,0.7712,0.7855,0.6461
PRSS21,0.0000,0.0000,0.0000
MARK4,3.6756,3.6660,3.8889
PROM1,1.0275,1.0808,1.0560
CCDC124,5.6460,5.3865,5.7883
CEACAM21,0.6444,0.5313,0.7243
PAFAH1B1,6.0039,6.0340,5.7391
NOS2,1.3370,1.6804,1.3557
DNAH9,0.2809,0.3590,0.3009
KIAA0100,4.6485,4.7503,4.6929
SLC13A2,0.0246,0.0254,0.0000
GAS7,6.2532,6.2977,5.9730
TRAPPC6A,3.4067,3.1978,3.2424
MATK,4.4741,4.5586,4.7646
CEACAM7,0.0000,0.0000,0.0686
CD79B,0.0839,0.0000,0.1832
SCN4A,0.0290,0.0399,0.0441
ST7L,1.0826,1.0715,1.1625
TKTL1,0.0619,0.0638,0.0048
PAX6,1.5376,1.5193,1.6989
RPUSD1,3.1952,2.8526,3.3240
RHBDF1,1.1464,1.1630,1.2779
LUC7L,2.7540,2.6891,2.9375
CACNA2D2,2.0598,2.2784,2.2665
BAIAP3,4.8936,4.6961,4.3708
C16orf42,5.4466,5.0241,5.2857
PIGQ,2.3367,2.3408,2.4914
CRAMP1L,1.8008,1.7631,1.8079
TEAD3,0.7315,0.7114,0.9249
SELE,0.2958,0.2573,0.3308
DNAJC11,3.6755,3.5542,3.7505
FMO3,0.1477,0.0675,0.0731
MYLIP,2.9279,2.6867,2.5106
NOX1,0.1951,0.1812,0.0530
E2F2,0.0141,0.0000,0.0317
PSMB1,4.9843,4.9021,4.7229
SYN1,7.3147,7.2000,7.0864
JARID2,2.0661,2.1077,2.0665
CDKL5,2.3878,2.8404,2.2435
CAMK1G,4.5969,4.4353,4.3039
NADK,2.2855,2.1632,2.3446
TFAP2B,0.0000,0.0000,0.0000
TFAP2D,0.0410,0.0822,0.0827
DLEC1,1.6098,1.4784,1.5617
CYTH3,3.4789,3.4292,3.5472
ADAM22,3.6371,3.7612,3.4683
SYPL1,4.1535,3.9594,3.5295
CYB561,3.6128,3.5163,3.4427
SPAG9,4.4402,4.5154,4.3966
CELSR3,1.8340,1.8337,1.7931
AASS,1.4668,1.5439,1.6741
PLEKHG6,0.0000,0.0000,0.0000
SS18L2,3.4488,3.3018,3.3489
MPND,4.1015,3.9118,4.0908
MGST1,2.2429,2.1296,2.3440
CRY1,1.9252,1.8462,1.7463
PGLYRP1,0.1483,0.4541,0.6105
NFIX,5.5077,5.3937,5.5589
ST3GAL1,2.1025,2.3165,2.5075
MMP25,0.1125,0.1533,0.3340
IL32,0.4953,0.2255,0.2709
PKD1,2.8460,3.0522,3.2969
MAPK8IP2,6.1230,6.0062,6.2368
MED24,3.9206,3.7475,3.7945
RHOBTB2,4.8028,4.7588,4.8410
HEATR5B,2.7865,3.0309,2.7317
SEC62,5.2345,5.0545,5.0960
RPS20,5.1994,4.8777,5.0123
CSDE1,6.0584,6.0479,5.9906
UBE3C,3.1636,3.1313,3.1359
REV3L,1.6323,1.6414,1.7476
ODZ1,1.1020,1.1467,1.1102
PAX7,0.9582,1.0351,0.9499
MASP2,0.5802,0.7657,0.5223
IYD,0.0000,0.0000,0.0000
FAM76A,1.7969,1.7872,1.6559
TRAF3IP3,0.3067,0.2592,0.2606
POMT2,1.7991,1.6587,1.8306
VTA1,4.0533,4.0337,3.7650
MLXIPL,1.6146,1.6007,1.8015
BAZ1B,3.9441,4.0105,3.8794
RANBP9,4.6311,4.5553,4.4970
ETV7,0.2367,0.2620,0.2220
C1orf124,1.6114,1.4247,1.2617
METTL13,3.1811,3.1716,3.1879
DYRK4,1.4467,1.3123,1.4743
ZNF207,2.7085,2.5842,2.5497
UQCRC1,5.6929,5.7499,5.8281
STARD3NL,3.0703,2.9608,2.8030
CD9,5.0110,4.6701,4.4076
HHATL,4.5916,4.4127,4.4556
NCAPD2,2.1600,2.1306,2.1671
IFFO1,2.7047,2.6539,2.8422
GIPR,0.3893,0.2927,0.4619
PHF7,1.2417,1.4148,1.7179
SEMA3G,2.4257,2.3448,2.6266
NISCH,4.4108,4.4251,4.3392
STAB1,0.7022,0.7625,0.8653
FUZ,2.9788,2.9192,3.0099
SLC6A13,1.5426,1.6498,1.9099
IDS,6.6959,6.8100,6.6456
PRSS3,3.8549,3.8403,4.0264
ZNF200,1.1577,1.1354,1.0102
CD4,1.7464,1.7426,1.8774
LRRC23,2.4675,2.3340,2.4206
BTK,0.1713,0.2502,0.2092
HFE,0.4426,0.6492,0.4585
SCMH1,2.8027,2.8122,2.7838
FYN,4.5135,4.4513,4.5184
HIVEP2,4.4555,4.7384,4.4579
FMO1,0.0567,0.0087,0.1066
TCEB3,2.8405,2.7865,2.7342
LYPLA2,2.3006,2.2982,2.5247
CLCN6,3.9445,3.9571,3.9162
MRC2,1.5647,1.5177,1.7239
NME1-NME2,6.7137,6.6025,6.7783
SLC6A7,4.3492,4.3983,4.3500
TSPAN9,2.0492,2.1105,2.2867
BTBD7,1.2822,1.4092,1.4708
APBA3,1.4246,1.5086,1.3945
MKS1,1.5660,1.4198,1.5885
ABHD5,1.7106,1.8769,1.7344
KAL1,2.3362,2.2597,2.2017
AKAP8L,4.3303,4.3118,4.3052
MBTD1,1.4918,1.4187,1.3055
UTP18,2.9317,2.9087,2.7612
RNF216,2.6322,2.6129,2.5345
TTC19,3.5579,3.4738,3.3446
PTBP1,2.8695,2.8188,3.0565
DPF1,3.1372,3.0544,3.2501
SYT7,4.7760,4.7730,4.7492
LARS2,2.6543,2.7625,2.7935
PIK3C2A,2.7651,2.9920,2.9451
PLAUR,0.6059,0.5585,0.6867
ANLN,4.9206,4.6976,4.2120
WIZ,2.8091,2.7945,3.0583
RABGAP1,3.9332,3.9512,3.9038
DCN,2.5838,2.5886,2.7532
QPCTL,2.1756,1.9035,2.2557
PPP5C,3.3826,3.3543,3.3524
CEP68,2.8488,2.8192,2.7448
MAP4K3,2.7647,2.7164,2.6388
ZBTB32,0.0384,0.1234,0.0271
TYROBP,3.5863,3.2535,3.1406
TMEM159,1.5953,1.5772,1.4495
GABRA3,3.4566,3.5589,3.2918
BRCA1,0.8070,0.7578,0.7640
ERCC1,3.4600,3.5410,3.5928
CD22,2.6821,2.3195,2.7286
SEMA3B,4.2447,3.8922,3.8646
MBTPS2,1.9008,1.8682,1.8157
PRICKLE3,0.5654,0.5803,0.6166
LTF,0.1857,0.1910,0.1735
EXTL3,3.3292,3.3138,3.1474
NR1H4,0.0439,0.0000,0.0000
ELOVL5,4.7039,4.5932,4.5356
ALOX5,0.5473,0.4579,0.4596
KDM5D,2.0405,2.1409,2.1973
CALCOCO1,3.9698,3.8283,3.8282
UBR7,4.1660,4.0610,3.7789
MAP4K5,2.2132,2.2631,2.1657
EHD3,5.1160,5.2467,5.1587
PSMC4,5.6690,5.5904,5.4941
MAN2B2,2.7019,2.8315,2.8183
SLC7A14,2.2836,2.7383,2.1902
CLDN11,5.1664,4.8238,4.2534
SLC25A39,4.4643,4.1988,4.3768
MVP,3.2411,3.2209,3.1134
NUB1,3.1126,2.9808,2.8725
PGM3,2.3890,2.3328,2.3248
RWDD2A,2.6434,2.5152,2.3874
CLK1,2.8966,2.7101,3.0175
POLR3B,2.0857,2.1591,2.0009
ANGEL1,2.6517,2.6714,2.6947
RNF14,3.7442,3.8034,3.5043
DNASE1L1,2.0063,2.0169,2.0976
DDX11,0.1479,0.1139,0.0994
HEBP1,3.0584,2.7247,2.7409
GPRC5A,0.0715,0.1269,0.1001
MAMLD1,2.2775,2.2155,2.0884
CD6,0.5321,0.5547,0.6547
TACC3,0.7106,0.8523,0.8499
POLA2,1.2438,1.1513,1.0546
ZC3H3,2.1604,2.1802,2.2160
CAPN1,3.5780,3.5981,3.7803
ACPP,0.0000,0.0000,0.0000
MDH1,6.4547,6.4439,6.2406
SLC30A9,4.6374,4.5417,4.3864
MTMR11,0.5996,0.6329,0.7377
COX15,3.0575,3.1578,3.1490
CCDC88C,1.2761,1.2513,1.4084
YAF2,1.6140,1.6869,1.5748
ZMYND11,4.9945,5.0144,4.9513
WAS,0.8311,1.0758,0.9270
DPEP1,0.0000,0.0000,0.0456
BID,3.3040,3.1816,3.2736
MATR3,5.0289,4.9470,4.7113
NPC1L1,0.0000,0.0000,0.0165
XYLT2,2.4905,2.3958,2.6791
RGPD5,0.0000,0.0000,0.0000
STMN4,6.1170,5.8529,5.6643
NUDCD3,5.2857,5.2353,5.1284
ISL1,0.0000,0.0000,0.0269
CHDH,3.1310,3.0125,3.1987
IL20RA,0.6845,0.5225,0.7423
CLCA1,0.0000,0.0000,0.0000
CLCA4,1.3248,1.0544,0.9384
GLT8D1,3.0544,2.9891,2.8201
ATP2C1,4.2937,4.3764,4.1619
IGF1,0.8763,0.8298,0.6547
SLC38A5,2.6652,2.4794,2.9556
MAGIX,0.6060,0.6709,0.9666
RALBP1,3.9242,3.9494,3.9959
RUFY3,4.7593,4.6838,4.4951
CNTN1,5.5219,5.6783,5.4303
SLC11A1,0.2142,0.1649,0.1707
WWTR1,1.6718,1.7477,1.8964
AGPS,2.7360,2.7609,2.5115
CXorf56,2.6827,2.4326,2.4797
ATP1A2,7.9828,8.0808,8.5553
TTC27,1.6982,1.8044,1.6680
ZNF582,1.2467,1.1174,1.1781
VSIG2,0.9533,1.3975,1.4042
PHLDB1,3.2107,3.0444,3.1687
MARCO,0.3270,0.1791,0.3969
CYP24A1,0.2481,0.0968,0.1303
PRDM11,1.2278,1.4073,1.2959
SYT13,5.0965,5.2187,4.8167
SNAI2,0.4100,0.4214,0.5639
CD74,4.7265,4.4926,4.5887
HGF,0.8704,1.1255,1.1220
ZRANB1,3.7803,3.8215,3.7569
NCDN,6.8929,6.9354,6.9031
GPR124,2.1716,2.3237,2.3884
ZFP64,1.5000,1.3793,1.3501
MNAT1,1.6421,1.6456,1.6525
SAMD4A,2.1247,2.1841,2.3901
RUNX3,0.2701,0.3058,0.3321
MRE11A,1.2506,1.4561,1.4355
PLEKHB1,7.1712,6.8617,7.0417
SERPINB1,1.8856,1.9210,1.8692
CYP3A43,0.0000,0.0872,0.0000
SLC7A9,0.0637,0.1673,0.0950
SPAST,3.1378,3.1366,2.7990
KLRA1,,,
NRXN3,3.4407,3.6152,3.2823
OSBPL5,1.7342,1.7451,1.7724
AQR,1.7302,1.8308,1.5641
CPS1,0.7097,0.6949,0.5260
C8B,0.0000,0.0000,0.0000
FHL1,4.5677,4.5430,4.4461
C20orf43,4.9755,4.7555,4.6515
GABRA1,5.2900,5.3242,4.8801
NLRP2,0.8453,0.7288,0.7926
SLC45A4,2.9807,2.8283,3.1359
RNF10,4.8076,4.7518,4.7683
ZNF839,2.0907,1.9637,2.0703
ZDHHC6,3.1268,2.8898,3.1104
GRAMD1B,4.1000,4.2115,4.2402
RNH1,3.8167,3.6843,3.6608
NDUFS1,4.5646,4.6772,4.5083
RB1CC1,3.9821,4.0691,4.0442
ERP44,2.7085,2.7965,2.4869
ALAS1,4.3825,4.2253,4.1121
BIRC3,0.3584,0.3315,0.3887
AKAP11,4.6250,4.8013,4.4415
GLRX2,3.3440,2.8616,3.1651
SNAPC1,1.5653,1.4782,1.3056
DERA,2.4472,1.9948,1.9147
STRAP,5.4090,5.3244,5.2187
ABCC2,0.0363,0.0585,0.0681
ACCN5,0.0000,0.0000,0.0916
DEF6,0.5752,0.5577,0.7496
PLEKHO1,3.0745,2.9130,3.1903
GCLM,1.7896,1.6848,1.6017
UBR2,2.4001,2.5039,2.4274
EHD2,3.2293,3.2307,3.3998
DEPDC1,0.0260,0.0400,0.0579
CCDC28A,3.7939,3.5916,3.7175
RRAGD,3.1167,3.2040,3.0005
HSF2,2.6260,2.4428,2.2807
PHF20,2.8950,2.9077,2.7298
HSD17B6,3.2629,3.2912,3.5680
NR1H3,1.5016,1.5081,1.5991
TYMP,0.4785,0.4851,0.5768
NCAPH2,3.4600,3.4010,3.3862
TOMM34,4.4342,4.4556,4.4765
SEC63,3.1772,3.2274,3.0176
KPNA6,3.6020,3.7713,3.5944
VIM,4.6439,4.7025,4.7903
RTEL1,1.3546,1.5057,1.6653
FAS,0.7787,0.7024,0.8283
RNASET2,1.5800,1.5535,1.7262
CD44,0.7777,0.6266,0.5841
KCNG1,2.8569,2.5953,2.3311
AGPAT4,3.2052,3.1816,2.9398
SLAMF7,0.0165,0.0172,0.0375
BTN3A1,1.3382,1.4497,1.4757
MIPEP,1.6668,1.4573,1.4537
PRKCH,1.1154,1.0242,1.2994
INSRR,0.0299,0.0311,0.0484
IFNGR1,3.7829,3.6767,3.6644
B4GALT7,1.7791,1.8075,1.9303
SH2D2A,0.1449,0.1205,0.1391
VRK2,1.9161,1.7827,1.6111
TNFRSF1B,1.6126,1.5962,1.7883
VEZT,2.6050,2.6293,2.4104
POU2F2,0.3653,0.4125,0.3991
BRD9,2.4401,2.3132,2.3737
SNX1,3.3878,3.2479,3.2499
TBPL1,3.3401,3.1476,2.9293
ARNTL2,1.7025,1.6159,1.7548
BCLAF1,3.7165,3.7136,3.4832
SLC39A9,3.3391,3.4180,3.1779
ANK1,1.5928,1.8065,2.0045
IBSP,0.0727,0.0739,0.0808
TFB1M,1.7940,1.7166,1.7705
RABEP1,5.0635,5.1229,4.9828
HMGB3,2.6873,2.5725,2.6519
NUP160,1.2527,1.3647,1.2423
BAK1,1.5758,1.3333,1.4395
MUSK,0.0362,0.0724,0.0408
IKZF2,0.5640,0.5745,0.5067
GRN,3.8449,3.9765,3.9506
FAM13B,2.8273,3.1827,2.7791
NR2E3,0.0488,0.0000,0.0818
CENPQ,1.9926,1.7456,1.7962
SARS,5.7434,5.6635,5.6309
RANBP3,4.1420,4.0441,4.0604
ARID4A,2.8083,2.6431,2.5355
TSSC1,2.7824,2.8205,2.7360
PNPLA6,4.5593,4.6021,4.6355
IFT88,1.8448,1.7986,1.4896
ALG1,2.6652,2.5683,2.6773
ZCCHC8,0.9561,0.7771,0.9092
ABCF2,3.6493,3.4791,3.4079
LRRC7,2.0151,2.1187,1.9561
FUT8,3.3457,3.3002,2.9348
UBA6,2.2843,2.3173,1.9659
GAB2,4.2789,4.0860,4.2111
ATP6V0A1,6.6310,6.5892,6.5162
PIAS1,2.4083,2.6883,2.3241
SLC4A7,0.8412,0.9600,0.8843
APBA2,5.0242,4.8828,4.9132
UHRF1,0.1651,0.1500,0.0771
MAP2K3,1.8764,1.5956,1.9268
EFCAB1,0.4532,0.4997,0.4930
TMSB10,9.5522,9.3799,9.6731
ASTE1,2.4006,2.3360,2.4650
RNF19A,3.4016,3.4741,3.2476
PEX3,2.2494,2.2638,2.0853
GABARAPL2,7.1411,6.8711,6.6956
MYOC,0.0000,0.0000,0.0000
SH3YL1,1.6919,1.6321,1.6571
FAM136A,2.4602,2.5177,2.6480
VCL,2.3653,2.5571,2.4517
DEPDC1B,0.2243,0.2130,0.1910
DAPK2,0.9650,0.9869,1.1599
NSMAF,1.6379,1.5123,1.6401
ADSS,3.6436,3.6098,3.4370
STAP1,0.0025,0.0000,0.1016
TIMP2,5.4933,5.3900,5.1788
RFC1,3.1225,3.0953,2.8998
TBC1D23,2.7233,2.6715,2.5126
CUL3,3.2157,3.1749,3.0168
MYOM2,2.2500,2.3023,2.3140
OTC,0.0478,0.0957,0.1554
CYP46A1,3.9239,3.7321,3.7347
ZZZ3,2.0638,2.1599,1.9118
SLC18A1,0.0000,0.0000,0.0218
USP2,2.8110,2.7126,2.5271
CASR,0.0143,0.0147,0.0000
TUBG2,5.6468,5.3723,5.7797
RPL26L1,2.3821,2.1269,2.1426
FLT4,0.4379,0.4865,0.5825
NSUN2,2.5365,2.5848,2.5058
FBXO42,1.9654,2.0347,1.8984
MFAP3,2.0517,1.9106,1.7883
MRI1,2.1398,2.0991,2.3422
METTL1,1.5222,1.3114,1.2377
HOXC8,0.0000,0.0000,0.0000
AGA,2.6866,2.4863,2.3433
PI4K2B,0.7954,0.8410,0.8114
BOD1L,2.8866,3.0068,2.8453
MAT2B,3.8946,3.7484,3.5466
TLL1,0.2780,0.2776,0.2544
EDC4,3.6210,3.6352,3.5044
TRIO,3.0768,3.2828,3.1881
VCAN,2.2606,2.3529,2.2781
CLEC16A,2.2826,2.4424,2.4614
MSR1,0.1497,0.1081,0.1177
CDH1,0.7428,0.6670,0.7736
SKIV2L2,3.3762,3.3524,3.1792
DNAH5,0.1205,0.2253,0.1421
ZFYVE16,1.9512,2.2274,2.1276
FAM65A,4.5609,4.5827,4.7019
C6,0.0000,0.0167,0.0000
RAI14,1.2915,1.2975,1.3224
SOX30,0.0383,0.0889,0.0495
PNKP,2.8836,2.8470,2.7839
BEST2,0.0254,0.0000,0.0000
PHLPP2,2.2752,2.3721,2.1931
CCDC99,1.1627,1.0501,1.1337
STAU2,3.5817,3.4509,3.4798
PQLC2,2.1222,1.9493,2.2057
CTNS,1.7409,1.5863,1.5959
RTN4R,3.7761,3.7818,3.8283
PHF23,3.7355,3.7658,3.9139
CDH10,3.5521,3.5813,3.3726
INPP4A,3.3648,3.5030,3.2985
RAB27B,2.4235,2.3767,1.9894
PSMA4,3.8697,3.6748,3.6607
MYO16,1.6933,1.7057,1.6677
LSG1,2.8480,2.7739,2.8572
PARP3,2.3477,2.4399,2.4789
TNC,1.1594,1.1117,1.0259
THAP3,3.0704,2.8405,3.0902
TDP1,1.3514,1.2681,1.2879
AIFM2,1.2350,1.2621,1.4590
C2orf83,0.0000,0.0000,0.0000
SPATA7,1.4628,1.2700,1.2861
MED17,1.3876,1.4126,1.2369
RETSAT,3.5094,3.4079,3.5795
CAPG,2.4217,2.1507,2.4234
AP2S1,6.2249,6.0829,6.1512
USH2A,0.0149,0.0192,0.0376
ZPBP,0.0572,0.0000,0.0326
TG,0.0609,0.0307,0.0832
ADAM28,0.2950,0.3886,0.3547
BARX2,0.2687,0.2977,0.3225
DCUN1D1,2.3203,2.2739,1.9343
PHF15,2.9652,3.0490,2.8993
ZIC2,1.7930,1.6681,2.0273
LCP2,0.7771,0.8735,1.1042
TRIT1,1.7742,1.5664,1.6308
ADRB1,2.8038,2.8346,2.9385
GUCA2B,0.0000,0.0000,0.0000
CUL7,2.5336,2.5511,2.5587
CTNNA1,4.5105,4.4352,4.1852
PHKA2,1.2938,1.3570,1.4098
CNTLN,0.2913,0.3900,0.4588
EPHA3,1.1021,1.1034,1.0482
HSPA5,5.9720,5.9006,5.7880
DSG2,0.0666,0.1085,0.2215
GEMIN8,2.4857,2.3527,2.3056
OFD1,1.1992,1.0574,1.2412
GPM6B,7.7101,7.7141,7.5660
MAGEC2,0.0384,0.0000,0.0000
PREX2,3.0970,3.2598,3.4111
WDR37,3.2588,3.4798,3.3966
YTHDC2,1.8254,1.9450,1.8442
CTPS2,1.5220,1.4689,1.4672
ATP6V1H,5.1233,5.0735,4.9141
POLR2B,4.0326,4.0639,3.7890
KIAA1370,1.9459,2.0135,2.0695
ARAP2,3.4366,3.4411,3.1473
TPR,3.3725,3.4867,3.3600
CP,0.5528,0.3738,0.3379
KIAA0556,1.8042,1.9380,2.0769
DTNBP1,3.2412,3.1630,3.3501
XK,1.9758,2.1039,1.6901
ANO2,0.1177,0.2549,0.2429
C12orf4,2.2661,2.3317,2.2147
SCML1,1.1837,1.0403,1.2216
WWC3,2.1625,2.1072,2.2916
ARHGAP6,0.5013,0.4185,0.3905
FAM184B,2.1536,2.1677,2.2511
MAP4,5.5154,5.4051,5.6047
GOPC,3.4778,3.5358,3.2435
ROS1,0.2451,0.2820,0.1972
USP28,1.3985,1.4863,1.3352
HDAC9,2.0222,2.0261,1.8290
TSPAN17,3.0814,3.1002,3.0606
NOP16,2.7431,2.6759,2.5613
CC2D2A,1.3655,1.3919,1.4871
RRM2B,3.0011,3.0563,3.0340
ZNF800,1.3359,1.4625,1.1959
TNFRSF17,0.0675,0.0267,0.0900
SNX29,2.2976,2.3361,2.2917
LMO3,4.5755,4.5918,4.3059
MRPS10,3.4892,3.1381,2.9588
GUCA1A,0.8297,0.8269,0.9416
RSF1,2.6225,2.6857,2.5130
VPS13D,2.9855,3.3130,3.1528
FAM120A,3.5216,3.5244,3.4929
R3HDM1,3.9255,4.0452,3.7871
COL9A2,3.5671,3.3364,3.5837
KITLG,2.4240,2.4084,2.2373
ERCC8,1.0735,1.2120,1.0382
ADAMTS6,0.0697,0.0635,0.1174
H6PD,1.7528,1.7618,1.7875
VAMP3,4.8526,4.5690,4.4044
PER3,2.3790,2.6079,2.5023
UTS2,1.5509,1.7334,1.4410
TNFRSF9,0.0334,0.0000,0.0377
EPN3,0.4228,0.3565,0.6486
SRD5A2,0.0166,0.0000,0.0000
LTBP1,1.6950,1.8100,1.7547
RCN1,1.9256,1.9488,2.0091
ELN,1.4739,1.2955,1.4203
RFC2,2.6094,2.5703,2.3091
ARID1B,2.2176,2.2681,2.2229
CLPTM1L,3.2389,3.1058,3.1988
NEDD4L,3.8281,3.8773,3.5505
FOXP3,0.4168,0.3061,0.4626
PPP1R3F,3.6975,3.6931,3.8673
HEXB,3.1503,3.2708,3.1559
PTCD2,1.6065,1.6801,1.5688
KIAA2022,1.6199,1.6925,1.3304
DKK3,6.9231,6.9016,6.7207
ARHGEF5,0.1065,0.0827,0.1341
NFE2L3,0.6723,0.6864,0.6166
