CALCR,0.0000,0.0749
HCCS,3.1999,2.9870
DVL2,1.9308,1.9911
PRSS22,0.0000,0.0000
UPF1,3.4409,3.6666
SKAP2,1.9874,1.9628
SLC25A5,7.6418,7.4402
CCDC109B,1.1575,1.0471
HOXA11,0.0000,0.0000
POLR2J,4.7997,4.2113
DHX33,1.8649,1.8454
MEOX1,0.0000,0.0000
THSD7A,0.9308,1.0399
LIG3,1.2143,1.2060
RPAP3,1.7405,1.7137
ACSM3,0.3490,0.3837
AC004381.2,0.0000,0.0000
CIAPIN1,4.2933,4.0349
AC004410.1,2.1945,2.3161
KIAA1539,2.5990,2.4783
COPZ2,3.8649,3.4526
PRKAR2B,4.1825,4.0231
MSL3,2.7454,2.5271
CREBBP,2.5016,2.7794
BZRAP1,2.3895,3.5252
MPO,0.1953,0.2572
PON1,0.3519,0.2958
C2orf3,0.7689,0.9792
WDR54,2.7496,2.2873
CROT,1.6410,1.5457
ABCB4,0.1731,0.0933
MLL5,2.3762,2.8466
RHBDD2,6.9231,6.9323
SOX8,4.6655,4.8425
IBTK,1.9066,1.7846
ZNF195,1.4361,1.6158
MYCBP2,2.2455,2.4859
FBXL3,3.6958,3.5599
ITGAL,0.6041,0.5393
PDK2,4.1185,4.2542
ITGA3,1.5821,1.9001
ZFX,1.8473,1.8896
LAMP2,4.1587,4.1916
GGNBP2,2.3464,2.4552
ITGA2B,0.0931,0.1113
ASB4,0.3542,0.4590
GDE1,5.3125,5.1942
C19orf60,5.3221,4.9969
CRLF1,4.2855,4.2155
OSBPL7,0.6182,0.8445
TMEM98,4.0310,3.6417
YBX2,0.3951,0.6081
KRT33A,0.0108,0.0000
MAP3K14,0.3804,0.4446
ABCC8,0.9237,1.3661
CCL18,0.0000,0.4637
CCL3,0.1461,0.1328
CACNG3,5.4006,5.4642
TMEM132A,5.0706,5.2076
AP2B1,5.6164,5.7582
TAC1,2.0425,2.5859
ZNF263,2.3891,2.2788
CX3CL1,5.9528,6.0686
SPATA20,3.8577,3.9084
CACNA1G,1.6127,2.0969
TNFRSF12A,1.2999,1.1235
DLX6,0.4559,0.5038
MAP3K9,0.6232,0.9637
RALA,4.8619,4.5932
BAIAP2L1,0.1940,0.2381
JHDM1D,1.4798,1.3781
ETV1,3.0897,3.2430
AGK,2.0639,2.0292
ALDH3B1,0.7366,0.4058
TTC22,0.1224,0.2075
PHTF2,1.1496,1.1035
CCL26,1.4248,0.5834
FARP2,0.9184,0.9374
USH1C,0.2168,0.6056
GGCT,3.5613,3.4740
DBF4,0.4850,0.4127
TBXA2R,0.6924,0.7350
IFRD1,2.2470,2.0814
LGALS14,0.0000,0.4134
COX10,2.2525,2.0719
GTF2IRD1,0.9188,1.2027
PAF1,4.3030,4.5047
VPS41,3.7028,3.7161
ELAC2,2.8952,2.8047
SCIN,0.6201,0.2949
ARSD,1.3095,1.5269
PNPLA4,3.1274,2.7849
MYH13,0.0000,0.0000
ADIPOR2,3.7515,3.4226
CDKL3,2.5921,2.6185
UPP2,1.1852,1.3502
PRSS21,0.0000,0.0000
MARK4,2.9605,3.5034
PROM1,1.2028,0.9043
CCDC124,6.2156,6.3374
CEACAM21,0.1698,0.1904
PAFAH1B1,5.1509,5.1468
NOS2,1.0003,1.2721
DNAH9,0.1680,0.1323
KIAA0100,4.5091,4.6878
SLC13A2,0.0000,0.0000
GAS7,3.8421,4.4234
TRAPPC6A,4.2045,3.7975
MATK,5.3240,5.3875
CEACAM7,0.1747,0.0000
CD79B,0.4413,0.1101
SCN4A,0.0000,0.0000
ST7L,0.9736,0.9802
TKTL1,0.0907,0.1853
PAX6,2.1851,2.1789
RPUSD1,3.4041,3.4482
RHBDF1,1.4676,1.5601
LUC7L,2.2575,2.2528
CACNA2D2,0.9299,1.2512
BAIAP3,2.7765,2.9247
C16orf42,6.0507,5.7090
PIGQ,2.6541,2.7837
CRAMP1L,0.8166,1.1443
TEAD3,1.0274,1.0049
SELE,1.8494,1.3180
DNAJC11,3.2596,3.3672
FMO3,0.8142,0.9481
MYLIP,2.8359,2.4476
NOX1,0.5660,0.2040
E2F2,0.0622,0.0189
PSMB1,5.6725,5.3764
SYN1,5.8169,6.3817
JARID2,1.1798,1.5329
CDKL5,1.0911,1.3278
CAMK1G,2.9943,3.3020
NADK,2.4698,2.1800
TFAP2B,0.0000,0.0000
TFAP2D,0.0600,0.0000
DLEC1,2.2624,1.8512
CYTH3,3.5946,3.6774
ADAM22,2.2706,2.5289
SYPL1,4.7134,4.6686
CYB561,3.3758,3.3676
SPAG9,3.4661,3.8168
CELSR3,0.9202,1.0870
AASS,0.7402,1.1495
PLEKHG6,0.0000,0.0000
SS18L2,3.8875,3.4633
MPND,4.4815,4.1153
MGST1,3.1188,3.3150
CRY1,2.4668,2.4282
PGLYRP1,0.3081,0.1946
NFIX,4.3689,5.2811
ST3GAL1,1.7253,1.9186
MMP25,0.4367,0.4187
IL32,2.9021,1.8365
PKD1,1.1481,1.7605
MAPK8IP2,5.1395,5.4271
MED24,3.4467,3.7605
RHOBTB2,4.1941,4.5126
HEATR5B,1.6438,1.7717
SEC62,5.3107,5.2074
RPS20,6.9889,6.4878
CSDE1,5.8345,5.8597
UBE3C,2.7578,2.6169
REV3L,1.0900,1.1168
ODZ1,0.7375,0.7218
PAX7,0.4522,0.4000
MASP2,0.1705,0.1809
IYD,0.0000,0.0000
FAM76A,1.0757,1.1716
TRAF3IP3,0.2379,0.1699
POMT2,1.9799,1.9114
VTA1,4.3545,4.1507
MLXIPL,0.3289,1.0713
BAZ1B,2.7638,3.1653
RANBP9,4.4187,4.4744
ETV7,0.9300,0.6108
C1orf124,1.3930,1.4533
METTL13,2.8472,2.8301
DYRK4,1.8588,1.6001
ZNF207,2.8446,2.5748
UQCRC1,6.2272,5.9700
STARD3NL,4.3808,3.8260
CD9,5.4631,5.3037
HHATL,3.6777,2.9204
NCAPD2,1.3698,1.5694
IFFO1,1.4776,1.6646
GIPR,0.0000,0.0000
PHF7,0.8354,0.9503
SEMA3G,3.1009,2.6152
NISCH,3.2984,3.6844
STAB1,0.7249,0.5223
FUZ,3.8771,3.3848
SLC6A13,1.4801,1.4938
IDS,5.9172,6.4400
PRSS3,4.8898,4.4930
ZNF200,1.7649,1.6575
CD4,2.3340,2.1332
LRRC23,3.0856,2.9351
BTK,0.4982,0.3057
HFE,0.6589,0.7638
SCMH1,3.1366,3.3398
FYN,4.6953,4.9522
HIVEP2,3.6280,3.9849
FMO1,0.0995,0.0919
TCEB3,2.6596,2.7246
LYPLA2,3.9209,3.2748
CLCN6,3.2634,3.4891
MRC2,1.2097,1.4747
NME1-NME2,7.7756,7.4085
SLC6A7,2.2342,2.8938
TSPAN9,2.7721,2.3850
BTBD7,1.3211,1.3322
APBA3,1.7470,1.7304
MKS1,1.2027,1.4334
ABHD5,3.1009,2.9720
KAL1,3.8803,3.9804
AKAP8L,4.1551,4.1195
MBTD1,1.4263,1.0791
UTP18,3.1174,2.9947
RNF216,2.2607,2.3884
TTC19,3.0771,3.1253
PTBP1,3.4913,3.4218
DPF1,2.5955,2.5987
SYT7,3.1567,3.7195
LARS2,3.3000,3.5106
PIK3C2A,2.8638,2.5877
PLAUR,0.9749,1.0087
ANLN,1.1380,1.8843
WIZ,2.6558,3.0328
RABGAP1,3.4382,3.5648
DCN,4.0974,3.7947
QPCTL,1.0532,1.4550
PPP5C,3.2956,3.2112
CEP68,2.4206,2.3167
MAP4K3,2.1204,2.1957
ZBTB32,0.0639,0.0487
TYROBP,5.6154,4.8758
TMEM159,2.0416,1.5672
GABRA3,2.4664,2.6884
BRCA1,0.3163,0.3714
ERCC1,3.7528,3.6959
CD22,0.0681,0.2577
SEMA3B,1.6564,1.9435
MBTPS2,1.6521,1.5870
PRICKLE3,1.3333,1.2610
LTF,0.1285,0.1167
EXTL3,3.0475,3.1907
NR1H4,0.0000,0.0000
ELOVL5,5.6587,5.6339
ALOX5,0.7018,0.6968
KDM5D,0.0000,0.0000
CALCOCO1,3.1338,3.2135
UBR7,4.7557,4.6153
MAP4K5,1.2844,1.5118
EHD3,4.0760,4.2190
PSMC4,5.6519,5.2938
MAN2B2,1.9956,2.2940
SLC7A14,0.5167,0.4234
CLDN11,1.5024,2.4362
SLC25A39,5.6868,5.2451
MVP,3.6205,3.4839
NUB1,2.6465,2.4961
PGM3,2.5577,2.5777
RWDD2A,2.3045,2.0493
CLK1,3.0131,2.8680
POLR3B,1.7376,1.6081
ANGEL1,2.4531,2.2954
RNF14,3.8649,3.8115
DNASE1L1,2.0599,1.9610
DDX11,0.2399,0.2480
HEBP1,3.0711,2.9098
GPRC5A,0.1054,0.1630
MAMLD1,1.8826,1.9935
CD6,0.2947,0.3096
TACC3,0.6137,0.7096
POLA2,1.0761,0.9146
ZC3H3,1.6977,1.9483
CAPN1,3.3218,3.4283
ACPP,0.0000,0.0000
MDH1,6.1033,6.0091
SLC30A9,4.2075,4.1839
MTMR11,0.8996,0.6994
COX15,3.0241,2.9334
CCDC88C,0.9911,1.1309
YAF2,1.8800,1.9269
ZMYND11,5.0288,5.0772
WAS,0.6475,0.8038
DPEP1,0.0000,0.0000
BID,4.0640,4.0679
MATR3,4.8573,4.6813
NPC1L1,0.0644,0.0353
XYLT2,1.9208,2.1858
RGPD5,0.0000,0.0000
STMN4,5.0728,5.1276
NUDCD3,4.7737,4.7706
ISL1,0.0000,0.0000
CHDH,2.8173,3.1925
IL20RA,0.4758,0.6627
CLCA1,0.0000,0.0000
CLCA4,0.1212,0.2104
GLT8D1,3.1609,3.0483
ATP2C1,4.7867,4.7311
IGF1,0.4819,0.6011
SLC38A5,3.6990,2.9959
MAGIX,0.9176,0.9700
RALBP1,3.3900,3.5045
RUFY3,4.0440,3.9742
CNTN1,4.3004,4.5037
SLC11A1,0.5742,0.2767
WWTR1,2.6476,2.4741
AGPS,2.6864,2.5852
CXorf56,1.8516,1.9933
ATP1A2,8.5734,9.0642
TTC27,1.6605,1.3825
ZNF582,1.0961,1.1126
VSIG2,0.0669,0.6348
PHLDB1,1.4137,1.9048
MARCO,0.5432,0.1836
CYP24A1,0.3117,0.2389
PRDM11,1.0667,1.0077
SYT13,4.5606,4.3119
SNAI2,0.6748,0.9115
CD74,4.7441,4.3048
HGF,2.5683,2.3570
ZRANB1,3.5201,3.4390
NCDN,3.8643,4.5712
GPR124,2.5730,2.2148
ZFP64,1.3286,1.3552
MNAT1,1.8639,1.7521
SAMD4A,2.3429,2.7456
RUNX3,0.1407,0.2441
MRE11A,0.5772,0.7093
PLEKHB1,6.8664,7.2018
SERPINB1,2.2433,1.8753
CYP3A43,0.0000,0.0000
SLC7A9,0.1105,0.1637
SPAST,2.6709,2.7321
KLRA1,,
NRXN3,2.4852,2.3053
OSBPL5,1.4861,1.5812
AQR,1.5449,1.6808
CPS1,0.2607,0.3711
C8B,0.0000,0.0000
FHL1,5.5666,5.3896
C20orf43,5.2092,5.0302
GABRA1,4.4502,4.2099
NLRP2,0.8377,0.7988
SLC45A4,1.5858,1.9014
RNF10,4.7709,4.8679
ZNF839,1.2693,1.3767
ZDHHC6,3.4443,3.1096
GRAMD1B,3.3431,3.6230
RNH1,3.5486,3.5122
NDUFS1,4.1207,4.3901
RB1CC1,3.4696,3.6064
ERP44,3.0233,2.8601
ALAS1,4.3113,4.1807
BIRC3,0.5007,0.3438
AKAP11,3.5950,3.7345
GLRX2,2.8133,2.9319
SNAPC1,1.5580,1.3424
DERA,3.0155,2.9365
STRAP,5.8251,5.5895
ABCC2,0.0544,0.0163
ACCN5,0.0000,0.0000
DEF6,0.8499,0.5901
PLEKHO1,3.7828,3.6073
GCLM,1.9772,1.8971
UBR2,2.0198,2.0316
EHD2,3.7516,3.9747
DEPDC1,0.0576,0.0687
CCDC28A,3.5616,3.2638
RRAGD,3.8304,3.7958
HSF2,2.4378,2.2619
PHF20,2.0385,2.0684
HSD17B6,5.2782,5.1282
NR1H3,2.1957,1.9397
TYMP,2.1796,1.6066
NCAPH2,3.4473,3.2411
TOMM34,3.4573,3.6411
SEC63,2.4191,2.6454
KPNA6,2.6048,2.8228
VIM,5.4241,5.2012
RTEL1,1.1034,0.9491
FAS,0.7722,0.8317
RNASET2,1.9597,1.7261
CD44,1.3265,1.3575
KCNG1,3.8798,3.8863
AGPAT4,1.6142,1.6812
SLAMF7,0.0249,0.0224
BTN3A1,2.7131,2.3193
MIPEP,1.8350,1.7993
PRKCH,1.8420,1.3360
INSRR,0.0000,0.0000
IFNGR1,4.9860,4.3042
B4GALT7,2.0629,1.8521
SH2D2A,0.0879,0.1183
VRK2,1.2433,1.0346
TNFRSF1B,2.7065,2.0632
VEZT,2.1378,2.1422
POU2F2,0.1194,0.1997
BRD9,1.9188,1.8967
SNX1,2.7875,2.9111
TBPL1,3.8594,3.2988
ARNTL2,1.4469,1.5956
BCLAF1,2.7143,2.5936
SLC39A9,3.8329,3.7735
ANK1,0.4163,0.5998
IBSP,0.0000,0.0000
TFB1M,1.5589,1.3376
RABEP1,4.7858,4.8524
HMGB3,2.7609,2.6737
NUP160,1.3974,1.5509
BAK1,2.4067,2.1325
MUSK,0.0000,0.0000
IKZF2,0.6393,0.6056
GRN,4.7951,4.5151
FAM13B,1.3674,1.5090
NR2E3,0.1393,0.0329
CENPQ,2.0344,1.9655
SARS,5.2252,5.2432
RANBP3,3.5990,3.7166
ARID4A,2.2922,2.2056
TSSC1,3.3709,3.0457
PNPLA6,4.0179,4.0791
IFT88,0.9325,1.0391
ALG1,3.0726,2.6762
ZCCHC8,0.7284,0.7091
ABCF2,3.3740,3.2915
LRRC7,1.8962,1.8595
FUT8,3.1884,3.0652
UBA6,1.7247,1.9294
GAB2,1.9789,2.7673
ATP6V0A1,6.0268,6.2211
PIAS1,2.2032,2.2413
SLC4A7,0.6451,0.7127
APBA2,4.0481,4.1158
UHRF1,0.0511,0.1970
MAP2K3,1.8058,1.9167
EFCAB1,0.4119,0.3049
TMSB10,10.5216,10.0877
ASTE1,2.6365,2.5044
RNF19A,3.1073,2.8684
PEX3,2.3121,1.9254
GABARAPL2,7.8168,7.5450
MYOC,0.0000,0.0000
SH3YL1,1.6763,1.8126
FAM136A,3.5837,3.3062
VCL,2.9057,2.8402
DEPDC1B,0.1164,0.1044
DAPK2,0.5609,0.7465
NSMAF,1.5398,1.5492
ADSS,2.9651,3.0085
STAP1,0.0000,0.0612
TIMP2,4.4906,5.0147
RFC1,2.1425,2.2532
TBC1D23,3.0985,2.8492
CUL3,2.9204,2.8805
MYOM2,1.3937,1.5349
OTC,0.2629,0.1249
CYP46A1,3.1600,3.5922
ZZZ3,1.9797,1.9304
SLC18A1,0.0000,0.0000
USP2,2.0309,2.2039
CASR,0.0833,0.0192
TUBG2,5.2415,5.6453
RPL26L1,3.0258,2.9167
FLT4,0.6806,0.3508
NSUN2,1.4188,1.4838
FBXO42,1.5694,1.6090
MFAP3,2.5830,2.3348
MRI1,0.7347,1.0797
METTL1,2.0583,1.7474
HOXC8,0.0000,0.0000
AGA,2.1076,1.9580
PI4K2B,1.0944,1.0534
BOD1L,1.5216,1.8205
MAT2B,3.8571,3.7414
TLL1,0.3656,0.3521
EDC4,3.0311,3.0739
TRIO,2.3461,2.5450
VCAN,1.9420,1.9956
CLEC16A,1.2899,1.7971
MSR1,0.2909,0.1388
CDH1,0.1124,0.1014
SKIV2L2,2.9344,2.7527
DNAH5,0.0413,0.0930
ZFYVE16,1.3271,1.2067
FAM65A,3.5153,4.2981
C6,0.0000,0.0000
RAI14,1.6420,1.8826
SOX30,0.0329,0.0798
PNKP,2.6090,2.4696
BEST2,0.0429,0.0000
PHLPP2,1.4596,1.6202
CCDC99,1.0118,1.1003
STAU2,3.2376,3.3040
PQLC2,1.8516,2.1251
CTNS,2.3993,2.2002
RTN4R,3.9140,3.5682
PHF23,4.0701,3.7497
CDH10,3.4709,3.5471
INPP4A,2.5268,2.6612
RAB27B,1.8745,1.6460
PSMA4,4.0286,3.5868
MYO16,1.5388,1.8833
LSG1,2.0086,2.1951
PARP3,2.6271,2.6987
TNC,1.9844,2.5682
THAP3,3.2680,3.1878
TDP1,0.8433,0.6432
AIFM2,1.7454,1.5863
C2orf83,0.0543,0.0000
SPATA7,1.0705,1.1066
MED17,1.2263,1.0963
RETSAT,4.5313,4.6471
CAPG,2.2765,1.8900
AP2S1,6.5734,6.2907
USH2A,0.0111,0.0277
ZPBP,0.0000,0.0000
TG,0.1650,0.1156
ADAM28,0.1622,0.0959
BARX2,0.4939,0.4252
DCUN1D1,2.1760,2.1367
PHF15,1.9364,1.8492
ZIC2,1.9673,2.0572
LCP2,1.1452,1.0747
TRIT1,0.8845,1.0874
ADRB1,2.2676,2.2636
GUCA2B,0.0000,0.0000
CUL7,1.9129,2.0167
CTNNA1,4.0819,4.2245
PHKA2,1.0913,1.1373
CNTLN,0.3192,0.2689
EPHA3,1.2917,1.1402
HSPA5,6.6294,6.5989
DSG2,0.1543,0.1231
GEMIN8,2.2799,2.0893
OFD1,0.3871,0.6935
GPM6B,8.4739,8.4363
MAGEC2,0.0000,0.0000
PREX2,4.1717,4.3176
WDR37,2.3291,2.6603
YTHDC2,1.0323,1.1084
CTPS2,1.6085,1.5764
ATP6V1H,4.4331,4.5208
POLR2B,3.7156,3.6467
KIAA1370,1.4630,1.5684
ARAP2,2.2693,2.3146
TPR,1.9641,2.4311
CP,0.5147,0.4388
KIAA0556,0.9568,1.1389
DTNBP1,3.7491,3.5596
XK,1.7798,1.0173
ANO2,0.2821,0.3889
C12orf4,1.9790,2.0404
SCML1,1.5276,1.5445
WWC3,1.7465,1.9079
ARHGAP6,0.3525,0.3253
FAM184B,2.0316,2.0045
MAP4,4.7925,5.4394
GOPC,2.9056,2.8274
ROS1,0.0685,0.0386
USP28,1.3778,1.3247
HDAC9,1.7272,1.7106
TSPAN17,3.6038,3.3484
NOP16,3.5097,3.2953
CC2D2A,1.9145,1.7491
RRM2B,2.8103,2.7299
ZNF800,1.0926,1.1555
TNFRSF17,0.0000,0.0887
SNX29,1.6858,2.0251
LMO3,4.9073,4.7775
MRPS10,3.8795,3.5191
GUCA1A,1.4182,1.3409
RSF1,1.8814,2.1121
VPS13D,1.8850,2.2907
FAM120A,3.3855,3.4340
R3HDM1,4.0101,4.0242
COL9A2,2.5931,2.9722
KITLG,1.9417,1.7968
ERCC8,1.3621,1.4319
ADAMTS6,0.0658,0.0707
H6PD,0.9632,1.0785
VAMP3,4.6247,4.6103
PER3,2.2096,2.3134
UTS2,1.4009,1.7970
TNFRSF9,0.0000,0.0000
EPN3,0.0434,0.0868
SRD5A2,0.0000,0.0000
LTBP1,2.4976,2.5991
RCN1,2.5301,2.4484
ELN,2.2476,2.0614
RFC2,3.1794,2.7598
ARID1B,1.1323,1.6661
CLPTM1L,3.5016,3.4373
NEDD4L,4.1221,3.7070
FOXP3,0.4204,0.5633
PPP1R3F,3.1175,3.1342
HEXB,2.9231,2.6736
PTCD2,1.6727,1.4783
KIAA2022,1.5069,1.5067
DKK3,6.1736,6.2483
ARHGEF5,0.0997,0.0366
NFE2L3,1.0289,0.8807
CCDC90A,4.1607,4.0232
LIMA1,2.0529,2.0153
LETMD1,3.5893,3.2795
SLC4A8,1.3441,1.5885
LAMC3,0.8165,1.2859
PTGER3,0.6490,0.5696
TNIP3,0.0595,0.1642
MAPK9,3.8605,3.8039
COL23A1,2.0005,2.0455
BCAR1,3.2078,3.2332
FAM160A2,2.3242,2.3645
HERPUD1,5.4638,4.9845
HOMER3,3.0940,2.8240
RAD51,0.1514,0.0341
POLQ,0.0253,0.0218
PIK3CB,2.7596,2.6558
CYBA,5.4130,4.4168
THOC3,0.6546,0.6617
HEBP2,4.4049,4.0827
MPHOSPH9,0.6586,0.7180
PLEKHA5,0.6994,0.9552
PRSS8,0.0575,0.0000
SIKE1,2.4407,2.2404
RRP12,1.4994,1.9142
FNIP2,1.8402,1.8749
TTC17,1.5815,1.5971
ALX4,0.1526,0.1542
FSTL4,0.8193,0.9271
FOXN3,3.0688,3.1086
C6orf186,1.2403,1.2307
AKR7A2,5.0433,4.6442
MRTO4,3.7608,3.7339
NNAT,6.0668,6.4348
USE1,5.8540,5.6319
MCF2L2,0.7117,1.0912
NRIP2,0.9178,0.9710
LAMA3,0.3542,0.2201
MUDENG,3.2220,3.2216
ANAPC4,1.3970,1.1316
KCNQ1,0.4540,0.3333
TRAPPC3,4.2952,3.9314
THRAP3,2.7289,3.0956
PHPT1,5.7485,5.2720
ENTPD2,1.2852,1.4691
LY75,1.0454,0.9742
ARID4B,2.2830,2.3837
OPN3,3.2160,3.1172
SDCCAG8,3.1080,3.0410
PTPRN,3.4150,3.6345
HHAT,1.0420,1.1051
KIF1B,4.0021,4.4081
FOXC1,2.0655,1.7195
TBC1D22A,2.2968,2.2344
SYNE2,0.4567,0.4976
PLEKHH1,1.1800,1.2917
ATP9A,5.0781,5.3484
SPO11,0.0000,0.0000
CBLN4,2.5791,2.3958
CHRDL2,0.1062,0.2684
FAM168A,4.9805,5.2591
RELT,0.8193,0.8892
GALC,3.0273,2.8857
NOP58,2.1589,2.1834
C1orf144,4.7751,4.2957
KCNH2,1.7126,1.7278
CUL1,3.9394,3.7111
FAM114A2,1.4346,1.3528
CYFIP2,4.9563,5.1078
C6orf72,4.0178,3.6949
EIF2AK2,3.6545,3.6729
USP36,0.8896,1.1105
MLL3,1.2478,1.7604
MCOLN3,0.0345,0.0000
CCDC85A,3.8599,3.7412
PUM2,4.3018,4.2754
MRPL43,4.1174,3.6186
ITIH4,0.1245,0.2776
ITIH1,0.0000,0.0000
C4orf27,3.7396,3.4713
ZFR,4.6177,4.6489
ZNF280C,0.3310,0.3889
NPFFR2,0.3681,0.3752
ITGB3,0.1413,0.1376
PHF21B,0.6272,0.6411
TRAF1,0.4170,0.6613
RC3H2,2.0328,2.1233
PCGF2,3.1476,3.4349
IL17RB,3.2355,2.9508
TRAF3IP2,1.9951,1.8794
GYG2,1.8319,1.9294
DCBLD2,1.1434,0.9888
SERPINB3,0.0000,0.0000
SOAT1,1.7734,1.7547
PKP2,0.1616,0.2506
MSH4,0.0000,0.1491
F7,0.2506,0.4033
GDI2,5.2484,4.9706
PRDM1,0.5995,0.5043
ATG5,3.0829,2.7849
TMCC3,1.9244,1.7208
MTA3,2.8618,2.9011
USP13,0.9752,1.0149
ATP11B,1.3809,1.2195
LAMC2,0.1504,0.0840
SEC61A1,5.1613,5.0585
PPP1R12A,2.0921,2.2117
RASGRF1,2.7379,3.3666
CAMK2B,4.3092,4.5736
CROCC,0.6129,0.5983
POLR3E,2.0323,1.8464
ATP2B4,3.5616,3.7183
ZC3H11A,1.6352,1.7413
RIOK2,1.7328,1.7745
YIPF1,3.8811,3.7322
TMEM48,2.2701,2.1749
DGKG,1.9108,2.2480
FLYWCH1,2.9364,2.9507
C16orf28,,
TBXAS1,0.7791,0.3532
PARP12,2.1744,1.8448
ALDH18A1,3.5269,3.2667
TARBP1,0.9847,0.9535
MXD1,2.2014,2.0396
DNAJC25,2.8259,2.5526
SLC2A3,3.4366,3.1402
PSD,5.4935,5.6817
CTDP1,1.9940,2.0403
STYK1,0.8797,1.0173
WNK1,3.2758,4.1935
RPS17P5,4.8637,4.4701
CCAR1,1.8045,1.9499
OGFR,2.7336,2.9153
GNA15,1.8776,1.6422
CREB3L3,0.1280,0.2220
PIGV,2.6600,2.4410
PTPRU,1.3267,1.7756
SNRNP40,2.0153,1.9945
RIMBP2,2.4153,2.3046
COL11A1,1.1539,1.4664
QSER1,1.7944,1.9073
BRP44L,6.0775,5.9536
ACAA1,3.8153,3.5961
BCAT1,1.1167,1.2647
HDAC7,1.4248,1.3458
LZTS1,3.2983,3.4380
PRDM6,0.0364,0.0000
WNT8A,0.0000,0.0000
SPAG4,0.2769,0.2507
NCKAP1,5.9158,5.7702
MRPS35,4.7518,4.4817
GUCY1B3,4.6941,4.4868
TNK2,3.0079,3.6260
MON2,1.3562,1.4569
CDH3,1.0162,0.9164
ARSF,2.3465,2.7562
GPBP1,3.6535,3.5493
DGAT2,1.2267,1.0578
CS,3.8639,4.0444
LTK,0.1680,0.5432
MRPS24,5.3959,4.8683
ELMO2,3.9250,4.1738
WAPAL,2.5611,2.3986
APPBP2,3.3181,3.3246
POLD1,1.0894,1.0534
SEZ6,3.8008,3.7062
EIF4B,3.2873,3.5388
SLC6A16,0.2047,0.1849
GLTSCR1,1.4417,1.9167
SPHK2,3.0558,3.1709
RPL18,7.0592,6.5293
CA11,8.7552,8.5151
ISOC2,5.5315,5.1336
U2AF2,4.4308,4.4967
EPN1,4.7860,5.1893
MED29,4.8949,4.8324
PDCD6,3.6954,3.2842
GSC2,0.0000,0.0000
ZNF275,2.9617,3.1809
MTMR1,2.4904,2.4485
GPC1,4.1911,4.4465
ADCK1,1.3398,1.3543
HAGH,5.6101,5.4764
RNF4,2.9343,2.7854
CASP8,0.3921,0.3085
LIMCH1,3.0575,3.4085
C12orf11,2.4168,2.2159
TM7SF3,4.0768,3.8295
DLX3,0.0420,0.0000
SPA17,1.2227,1.0796
TSPAN32,0.0881,0.0590
WISP2,0.2350,0.0812
DMRT3,0.0938,0.2029
ST3GAL6,1.6285,1.3169
ATP2C2,2.0481,2.1350
NGFR,0.2308,0.2305
CDON,0.5283,0.7467
TAF2,1.5699,1.6398
HIPK2,3.8296,5.0023
TNPO3,2.8757,2.8258
MEF2B,1.7145,1.3960
RFXANK,4.1662,3.7512
TMEM161A,3.0658,2.9033
LPAR2,0.4509,0.3188
CTSA,4.3385,4.2932
SLC12A2,1.4779,1.8066
SNX24,2.1664,2.2610
EYA2,2.3857,2.6504
CNN2,1.8340,1.3178
ABCA7,0.5190,0.5536
SNCAIP,1.0780,1.1722
DDX20,1.2764,1.2260
